iso_i,code,year,ppi_i
AUT,52,2003,105.866099
AUT,52,2004,107.1054301
AUT,52,2005,108.0490001
AUT,52,2006,108.8840903
AUT,52,2007,111.3934544
AUT,52,2008,114.9436109
AUT,52,2009,115.7664204
AUT,52,2010,.
AUT,52,2011,.
AUT,H,1995,100
AUT,H,1996,102.030305
AUT,H,1997,104.2079263
AUT,H,1998,106.1662347
AUT,H,1999,107.6604417
AUT,H,2000,110.7640504
AUT,H,2001,114.4181564
AUT,H,2002,117.9149775
AUT,H,2003,121.2733435
AUT,H,2004,124.5929421
AUT,H,2005,127.4528699
AUT,H,2006,131.3141047
AUT,H,2007,134.1806783
AUT,H,2008,139.2281961
AUT,H,2009,142.112492
AUT,H,2010,.
AUT,H,2011,.
AUT,60,1995,100
AUT,60,1996,101.960042
AUT,60,1997,102.8913864
AUT,60,1998,104.0466429
AUT,60,1999,104.2078164
AUT,60,2000,108.1700866
AUT,60,2001,110.4524755
AUT,60,2002,113.1448289
AUT,60,2003,114.992374
AUT,60,2004,114.623514
AUT,60,2005,115.4683224
AUT,60,2006,117.4132205
AUT,60,2007,121.1818664
AUT,60,2008,127.0284595
AUT,60,2009,129.7684078
AUT,60,2010,.
AUT,60,2011,.
AUT,61,1995,100
AUT,61,1996,95.80701946
AUT,61,1997,96.48827935
AUT,61,1998,97.06013983
AUT,61,1999,96.86620454
AUT,61,2000,99.45399755
AUT,61,2001,96.37092363
AUT,61,2002,95.86072462
AUT,61,2003,95.25007708
AUT,61,2004,95.66877841
AUT,61,2005,97.71951984
AUT,61,2006,102.6196183
AUT,61,2007,102.7091269
AUT,61,2008,111.8937036
AUT,61,2009,109.8320222
AUT,61,2010,.
AUT,61,2011,.
AUT,62,1995,100
AUT,62,1996,98.10573933
AUT,62,1997,93.27584582
AUT,62,1998,89.22250495
AUT,62,1999,90.36471586
AUT,62,2000,94.24182452
AUT,62,2001,102.3880878
AUT,62,2002,104.9194232
AUT,62,2003,104.8732447
AUT,62,2004,105.504665
AUT,62,2005,109.4628216
AUT,62,2006,115.8571294
AUT,62,2007,115.5367072
AUT,62,2008,117.6411271
AUT,62,2009,118.1010272
AUT,62,2010,.
AUT,62,2011,.
AUT,63,1995,100
AUT,63,1996,100.7278112
AUT,63,1997,101.4913303
AUT,63,1998,101.9765378
AUT,63,1999,102.433389
AUT,63,2000,105.0232627
AUT,63,2001,112.5765357
AUT,63,2002,115.1065461
AUT,63,2003,115.719882
AUT,63,2004,115.9152252
AUT,63,2005,116.6881964
AUT,63,2006,115.6715713
AUT,63,2007,117.9526765
AUT,63,2008,122.3279456
AUT,63,2009,122.5537457
AUT,63,2010,.
AUT,63,2011,.
AUT,64,1995,100
AUT,64,1996,90.69401183
AUT,64,1997,92.34504602
AUT,64,1998,91.18748469
AUT,64,1999,88.71399573
AUT,64,2000,87.49518776
AUT,64,2001,88.1654009
AUT,64,2002,87.29219893
AUT,64,2003,87.06121163
AUT,64,2004,87.61155636
AUT,64,2005,82.11248381
AUT,64,2006,78.236447
AUT,64,2007,76.00269485
AUT,64,2008,74.82413467
AUT,64,2009,74.19679418
AUT,64,2010,.
AUT,64,2011,.
AUT,J,1995,100
AUT,J,1996,97.3858134
AUT,J,1997,94.89809177
AUT,J,1998,91.99979211
AUT,J,1999,87.95031486
AUT,J,2000,86.61983421
AUT,J,2001,90.40945196
AUT,J,2002,89.46009857
AUT,J,2003,89.86807799
AUT,J,2004,88.94384436
AUT,J,2005,90.66238187
AUT,J,2006,91.3769955
AUT,J,2007,92.02751046
AUT,J,2008,88.97935849
AUT,J,2009,77.91194228
AUT,J,2010,.
AUT,J,2011,.
AUT,70,1995,100
AUT,70,1996,105.8522831
AUT,70,1997,109.2724189
AUT,70,1998,110.3578306
AUT,70,1999,112.6123235
AUT,70,2000,114.6158078
AUT,70,2001,117.2290482
AUT,70,2002,119.4950028
AUT,70,2003,122.1300202
AUT,70,2004,127.0057766
AUT,70,2005,133.5595085
AUT,70,2006,136.1693105
AUT,70,2007,138.9372822
AUT,70,2008,140.7138273
AUT,70,2009,145.1104896
AUT,70,2010,.
AUT,70,2011,.
AUT,71t74,1995,100
AUT,71t74,1996,101.191051
AUT,71t74,1997,102.8628145
AUT,71t74,1998,104.0839101
AUT,71t74,1999,105.0367509
AUT,71t74,2000,107.3018939
AUT,71t74,2001,110.1378829
AUT,71t74,2002,112.2549493
AUT,71t74,2003,112.9234401
AUT,71t74,2004,113.368743
AUT,71t74,2005,114.8366329
AUT,71t74,2006,116.1982939
AUT,71t74,2007,118.5224529
AUT,71t74,2008,121.6674714
AUT,71t74,2009,123.7308869
AUT,71t74,2010,.
AUT,71t74,2011,.
AUT,L,1995,100
AUT,L,1996,101.8192702
AUT,L,1997,102.7941082
AUT,L,1998,103.6054044
AUT,L,1999,105.2525814
AUT,L,2000,106.8901383
AUT,L,2001,109.3058554
AUT,L,2002,110.7488723
AUT,L,2003,113.0641127
AUT,L,2004,116.1126194
AUT,L,2005,118.6929474
AUT,L,2006,121.3277893
AUT,L,2007,123.8300874
AUT,L,2008,127.1565085
AUT,L,2009,130.3535926
AUT,L,2010,.
AUT,L,2011,.
AUT,M,1995,100
AUT,M,1996,101.8249818
AUT,M,1997,102.3661537
AUT,M,1998,103.0498521
AUT,M,1999,105.3881435
AUT,M,2000,107.1627588
AUT,M,2001,109.406747
AUT,M,2002,110.7837884
AUT,M,2003,113.5957392
AUT,M,2004,114.3844571
AUT,M,2005,117.2489177
AUT,M,2006,119.8958378
AUT,M,2007,122.585623
AUT,M,2008,126.3716833
AUT,M,2009,130.0677269
AUT,M,2010,.
AUT,M,2011,.
AUT,N,1995,100
AUT,N,1996,101.6255317
AUT,N,1997,90.50368879
AUT,N,1998,94.73397587
AUT,N,1999,96.68934054
AUT,N,2000,102.7516903
AUT,N,2001,107.6077351
AUT,N,2002,109.8189515
AUT,N,2003,110.9903208
AUT,N,2004,113.8057171
AUT,N,2005,116.1659234
AUT,N,2006,118.785064
AUT,N,2007,121.1956187
AUT,N,2008,124.0027948
AUT,N,2009,128.356384
AUT,N,2010,.
AUT,N,2011,.
AUT,O,1995,100
AUT,O,1996,102.6538317
AUT,O,1997,104.4719935
AUT,O,1998,106.2117767
AUT,O,1999,107.992405
AUT,O,2000,110.3923344
AUT,O,2001,113.5528669
AUT,O,2002,115.4030424
AUT,O,2003,118.1871371
AUT,O,2004,121.8245645
AUT,O,2005,125.9179123
AUT,O,2006,129.3930629
AUT,O,2007,132.8858764
AUT,O,2008,137.4119621
AUT,O,2009,140.7844479
AUT,O,2010,.
AUT,O,2011,.
AUT,P,1995,100
AUT,P,1996,102.6639682
AUT,P,1997,104.5668027
AUT,P,1998,105.8349924
AUT,P,1999,107.9567078
AUT,P,2000,109.9904308
AUT,P,2001,112.0945478
AUT,P,2002,115.8056249
AUT,P,2003,117.9394393
AUT,P,2004,120.7254969
AUT,P,2005,122.8351133
AUT,P,2006,125.9720404
AUT,P,2007,129.5984249
AUT,P,2008,133.1533157
AUT,P,2009,136.7786003
AUT,P,2010,.
AUT,P,2011,.
BEL,AtB,1995,100
BEL,AtB,1996,101.0946366
BEL,AtB,1997,101.8737199
BEL,AtB,1998,98.78678596
BEL,AtB,1999,91.98181159
BEL,AtB,2000,97.99790284
BEL,AtB,2001,105.2115285
BEL,AtB,2002,97.53633272
BEL,AtB,2003,99.71286614
BEL,AtB,2004,97.08652235
BEL,AtB,2005,96.27803965
BEL,AtB,2006,101.1014964
BEL,AtB,2007,105.5378615
BEL,AtB,2008,105.4437835
BEL,AtB,2009,99.06607999
BEL,AtB,2010,.
BEL,AtB,2011,.
BEL,C,1995,100
BEL,C,1996,102.0726142
BEL,C,1997,103.8230952
BEL,C,1998,107.4996644
BEL,C,1999,109.0577603
BEL,C,2000,111.8518187
BEL,C,2001,117.803454
BEL,C,2002,120.0449644
BEL,C,2003,120.1769496
BEL,C,2004,118.8134759
BEL,C,2005,117.404143
BEL,C,2006,128.3085768
BEL,C,2007,127.7135251
BEL,C,2008,131.9426424
BEL,C,2009,118.5070019
BEL,C,2010,.
BEL,C,2011,.
BEL,15t16,1995,100
BEL,15t16,1996,100.7639285
BEL,15t16,1997,104.6727131
BEL,15t16,1998,102.5322622
BEL,15t16,1999,100.1575538
BEL,15t16,2000,103.6537963
BEL,15t16,2001,104.0590827
BEL,15t16,2002,104.5141228
BEL,15t16,2003,105.1070225
BEL,15t16,2004,107.3511272
BEL,15t16,2005,107.4983156
BEL,15t16,2006,109.5444416
BEL,15t16,2007,114.1300855
BEL,15t16,2008,118.7084737
BEL,15t16,2009,106.7665198
BEL,15t16,2010,.
BEL,15t16,2011,.
BEL,17t18,1995,100
BEL,17t18,1996,94.94203883
BEL,17t18,1997,93.64897976
BEL,17t18,1998,92.42283855
BEL,17t18,1999,93.10951881
BEL,17t18,2000,102.9505631
BEL,17t18,2001,102.7642226
BEL,17t18,2002,102.8599666
BEL,17t18,2003,103.3078016
BEL,17t18,2004,103.6598925
BEL,17t18,2005,104.8273519
BEL,17t18,2006,103.6887187
BEL,17t18,2007,105.0404596
BEL,17t18,2008,103.6032697
BEL,17t18,2009,101.6523565
BEL,17t18,2010,.
BEL,17t18,2011,.
BEL,19,1995,100
BEL,19,1996,100.8878915
BEL,19,1997,102.2571308
BEL,19,1998,101.6543619
BEL,19,1999,104.8525059
BEL,19,2000,108.4116608
BEL,19,2001,108.6165588
BEL,19,2002,109.3038887
BEL,19,2003,110.2243037
BEL,19,2004,110.0042281
BEL,19,2005,109.9467699
BEL,19,2006,110.4161924
BEL,19,2007,111.9990026
BEL,19,2008,118.1654579
BEL,19,2009,132.279572
BEL,19,2010,.
BEL,19,2011,.
BEL,20,1995,100
BEL,20,1996,99.39528833
BEL,20,1997,100.6209728
BEL,20,1998,100.8608248
BEL,20,1999,101.7104702
BEL,20,2000,101.6322133
BEL,20,2001,99.65953209
BEL,20,2002,99.61379759
BEL,20,2003,98.08728174
BEL,20,2004,98.80683782
BEL,20,2005,102.6739435
BEL,20,2006,105.625343
BEL,20,2007,110.7760636
BEL,20,2008,110.1479765
BEL,20,2009,99.5406224
BEL,20,2010,.
BEL,20,2011,.
BEL,21t22,1995,100
BEL,21t22,1996,99.35913505
BEL,21t22,1997,99.2654031
BEL,21t22,1998,102.6615514
BEL,21t22,1999,102.2157797
BEL,21t22,2000,108.9906377
BEL,21t22,2001,105.9345402
BEL,21t22,2002,104.9677933
BEL,21t22,2003,103.2392018
BEL,21t22,2004,103.2588201
BEL,21t22,2005,104.2484551
BEL,21t22,2006,105.098582
BEL,21t22,2007,106.8751294
BEL,21t22,2008,107.6075465
BEL,21t22,2009,104.2484551
BEL,21t22,2010,.
BEL,21t22,2011,.
BEL,23,1995,100
BEL,23,1996,109.461429
BEL,23,1997,115.8536376
BEL,23,1998,103.3281322
BEL,23,1999,126.8016666
BEL,23,2000,171.464824
BEL,23,2001,169.4432537
BEL,23,2002,167.3342364
BEL,23,2003,167.0427462
BEL,23,2004,194.2610723
BEL,23,2005,227.2851974
BEL,23,2006,260.5785223
BEL,23,2007,296.2792133
BEL,23,2008,347.4991855
BEL,23,2009,234.5690232
BEL,23,2010,.
BEL,23,2011,.
BEL,24,1995,100
BEL,24,1996,97.5746211
BEL,24,1997,98.11657067
BEL,24,1998,97.14394634
BEL,24,1999,96.30732456
BEL,24,2000,103.0322388
BEL,24,2001,103.19606
BEL,24,2002,103.4690955
BEL,24,2003,103.6700083
BEL,24,2004,104.5128121
BEL,24,2005,115.3157423
BEL,24,2006,119.7554015
BEL,24,2007,123.0957066
BEL,24,2008,130.9879761
BEL,24,2009,114.7562772
BEL,24,2010,.
BEL,24,2011,.
BEL,25,1995,100
BEL,25,1996,99.24906133
BEL,25,1997,99.20494881
BEL,25,1998,98.63046021
BEL,25,1999,98.19549026
BEL,25,2000,102.5872505
BEL,25,2001,100.9099489
BEL,25,2002,97.93184103
BEL,25,2003,96.81569175
BEL,25,2004,97.95133261
BEL,25,2005,99.9292148
BEL,25,2006,100.6001354
BEL,25,2007,101.8865795
BEL,25,2008,103.8819016
BEL,25,2009,101.1438478
BEL,25,2010,.
BEL,25,2011,.
BEL,26,1995,100
BEL,26,1996,100.790571
BEL,26,1997,101.5722466
BEL,26,1998,104.6922778
BEL,26,1999,106.7215211
BEL,26,2000,111.191416
BEL,26,2001,113.4930783
BEL,26,2002,116.6764886
BEL,26,2003,116.891088
BEL,26,2004,117.7339189
BEL,26,2005,121.8858064
BEL,26,2006,125.880914
BEL,26,2007,130.2262745
BEL,26,2008,134.3459165
BEL,26,2009,131.9575249
BEL,26,2010,.
BEL,26,2011,.
BEL,27t28,1995,100
BEL,27t28,1996,97.12877149
BEL,27t28,1997,98.80476054
BEL,27t28,1998,98.15559548
BEL,27t28,1999,92.50091863
BEL,27t28,2000,102.0699792
BEL,27t28,2001,96.63475279
BEL,27t28,2002,96.35916384
BEL,27t28,2003,97.0563018
BEL,27t28,2004,107.3378108
BEL,27t28,2005,121.6082146
BEL,27t28,2006,132.5317438
BEL,27t28,2007,138.5497897
BEL,27t28,2008,145.3639815
BEL,27t28,2009,124.9652962
BEL,27t28,2010,.
BEL,27t28,2011,.
BEL,29,1995,100
BEL,29,1996,101.5326384
BEL,29,1997,101.665012
BEL,29,1998,102.7084885
BEL,29,1999,103.3496732
BEL,29,2000,103.4168942
BEL,29,2001,104.0808306
BEL,29,2002,109.2589145
BEL,29,2003,105.0115827
BEL,29,2004,108.0840986
BEL,29,2005,111.3479358
BEL,29,2006,114.5052536
BEL,29,2007,117.6853231
BEL,29,2008,122.3101266
BEL,29,2009,124.1354348
BEL,29,2010,.
BEL,29,2011,.
BEL,30t33,1995,100
BEL,30t33,1996,101.0232394
BEL,30t33,1997,100.2588358
BEL,30t33,1998,98.83430785
BEL,30t33,1999,95.65937954
BEL,30t33,2000,93.106402
BEL,30t33,2001,92.96953559
BEL,30t33,2002,90.34207292
BEL,30t33,2003,93.39130759
BEL,30t33,2004,92.20513202
BEL,30t33,2005,96.56996015
BEL,30t33,2006,98.98886447
BEL,30t33,2007,102.1153775
BEL,30t33,2008,105.3256862
BEL,30t33,2009,108.2268817
BEL,30t33,2010,.
BEL,30t33,2011,.
BEL,34t35,1995,100
BEL,34t35,1996,99.9843605
BEL,34t35,1997,100.6120257
BEL,34t35,1998,101.8319067
BEL,34t35,1999,102.8286641
BEL,34t35,2000,104.2633275
BEL,34t35,2001,103.6262785
BEL,34t35,2002,103.3499807
BEL,34t35,2003,104.5604779
BEL,34t35,2004,107.1097163
BEL,34t35,2005,102.91416
BEL,34t35,2006,101.549353
BEL,34t35,2007,101.8329493
BEL,34t35,2008,102.840133
BEL,34t35,2009,97.70099363
BEL,34t35,2010,.
BEL,34t35,2011,.
BEL,36t37,1995,100
BEL,36t37,1996,100.9434366
BEL,36t37,1997,102.3998201
BEL,36t37,1998,101.4628087
BEL,36t37,1999,104.3027564
BEL,36t37,2000,107.0870189
BEL,36t37,2001,106.1896297
BEL,36t37,2002,106.2581654
BEL,36t37,2003,106.5076781
BEL,36t37,2004,110.9528603
BEL,36t37,2005,115.104624
BEL,36t37,2006,125.218993
BEL,36t37,2007,129.7905378
BEL,36t37,2008,135.0174552
BEL,36t37,2009,129.070913
BEL,36t37,2010,.
BEL,36t37,2011,.
BEL,E,1995,100
BEL,E,1996,99.85998692
BEL,E,1997,101.0587851
BEL,E,1998,101.1620064
BEL,E,1999,100.4956667
BEL,E,2000,102.1993296
BEL,E,2001,111.6476576
BEL,E,2002,112.9333252
BEL,E,2003,105.6771728
BEL,E,2004,107.01394
BEL,E,2005,109.6557927
BEL,E,2006,122.0566593
BEL,E,2007,126.6147494
BEL,E,2008,144.4945221
BEL,E,2009,139.4622271
BEL,E,2010,.
BEL,E,2011,.
BEL,F,1995,100
BEL,F,1996,100.8668817
BEL,F,1997,101.2783558
BEL,F,1998,102.9735435
BEL,F,1999,105.1648575
BEL,F,2000,107.1547207
BEL,F,2001,108.4052163
BEL,F,2002,110.2268465
BEL,F,2003,112.3088628
BEL,F,2004,114.0447692
BEL,F,2005,119.0692541
BEL,F,2006,122.8335994
BEL,F,2007,128.5770925
BEL,F,2008,134.217717
BEL,F,2009,133.7676671
BEL,F,2010,.
BEL,F,2011,.
BEL,50,1995,100
BEL,50,1996,110.1783458
BEL,50,1997,115.4342556
BEL,50,1998,114.5100896
BEL,50,1999,117.562569
BEL,50,2000,113.8135506
BEL,50,2001,120.753901
BEL,50,2002,123.9190558
BEL,50,2003,124.4778803
BEL,50,2004,126.8156107
BEL,50,2005,138.1093293
BEL,50,2006,142.5252951
BEL,50,2007,142.4456256
BEL,50,2008,147.8677031
BEL,50,2009,145.758023
BEL,50,2010,.
BEL,50,2011,.
BEL,51,1995,100
BEL,51,1996,105.8949023
BEL,51,1997,108.8737929
BEL,51,1998,93.03503256
BEL,51,1999,92.6689872
BEL,51,2000,112.2838536
BEL,51,2001,111.8504379
BEL,51,2002,114.7406243
BEL,51,2003,114.276892
BEL,51,2004,116.7403997
BEL,51,2005,121.9941612
BEL,51,2006,123.5212216
BEL,51,2007,125.4401527
BEL,51,2008,128.4459915
BEL,51,2009,126.6134077
BEL,51,2010,.
BEL,51,2011,.
BEL,52,1995,100
BEL,52,1996,100.159365
BEL,52,1997,92.70462263
BEL,52,1998,98.34697831
BEL,52,1999,95.35758182
BEL,52,2000,104.1601567
BEL,52,2001,107.1245547
BEL,52,2002,108.8994438
BEL,52,2003,112.1388247
BEL,52,2004,116.4333479
BEL,52,2005,122.2965231
BEL,52,2006,124.1547403
BEL,52,2007,124.8265733
BEL,52,2008,127.5430702
BEL,52,2009,125.7233687
BEL,52,2010,.
BEL,52,2011,.
BEL,H,1995,100
BEL,H,1996,101.8902459
BEL,H,1997,103.9025148
BEL,H,1998,106.0190578
BEL,H,1999,108.4417673
BEL,H,2000,110.9299256
BEL,H,2001,113.9239243
BEL,H,2002,118.8192619
BEL,H,2003,120.106049
BEL,H,2004,123.1799172
BEL,H,2005,127.1567551
BEL,H,2006,129.8135268
BEL,H,2007,133.4331703
BEL,H,2008,138.4516401
BEL,H,2009,143.3247917
BEL,H,2010,.
BEL,H,2011,.
BEL,60,1995,100
BEL,60,1996,101.0755875
BEL,60,1997,100.07134
BEL,60,1998,101.5332609
BEL,60,1999,104.3901529
BEL,60,2000,109.7538222
BEL,60,2001,110.8107515
BEL,60,2002,113.5304512
BEL,60,2003,115.3732179
BEL,60,2004,118.9918014
BEL,60,2005,124.5157113
BEL,60,2006,131.3906907
BEL,60,2007,135.3725593
BEL,60,2008,139.958074
BEL,60,2009,130.5424822
BEL,60,2010,.
BEL,60,2011,.
BEL,61,1995,100
BEL,61,1996,97.5421097
BEL,61,1997,99.99884552
BEL,61,1998,91.43952251
BEL,61,1999,88.8477124
BEL,61,2000,115.4481118
BEL,61,2001,114.6549833
BEL,61,2002,103.7439823
BEL,61,2003,103.0720743
BEL,61,2004,110.5508029
BEL,61,2005,132.6752791
BEL,61,2006,137.2897401
BEL,61,2007,139.1461458
BEL,61,2008,143.413108
BEL,61,2009,133.7650809
BEL,61,2010,.
BEL,61,2011,.
BEL,62,1995,100
BEL,62,1996,101.4916623
BEL,62,1997,99.44632621
BEL,62,1998,94.39812402
BEL,62,1999,93.31404005
BEL,62,2000,93.05441822
BEL,62,2001,93.39778903
BEL,62,2002,91.88007147
BEL,62,2003,95.47290255
BEL,62,2004,98.43482469
BEL,62,2005,101.1203752
BEL,62,2006,103.2280578
BEL,62,2007,103.3080846
BEL,62,2008,107.308494
BEL,62,2009,100.0893822
BEL,62,2010,.
BEL,62,2011,.
BEL,63,1995,100
BEL,63,1996,99.84731616
BEL,63,1997,101.446538
BEL,63,1998,97.5457486
BEL,63,1999,97.16573548
BEL,63,2000,113.0991427
BEL,63,2001,116.7409351
BEL,63,2002,118.870592
BEL,63,2003,121.1665046
BEL,63,2004,125.7379719
BEL,63,2005,126.7502092
BEL,63,2006,131.6553191
BEL,63,2007,135.6488498
BEL,63,2008,140.7993847
BEL,63,2009,131.3271943
BEL,63,2010,.
BEL,63,2011,.
BEL,64,1995,100
BEL,64,1996,103.9230403
BEL,64,1997,106.6779428
BEL,64,1998,106.6789999
BEL,64,1999,106.4644009
BEL,64,2000,105.7138327
BEL,64,2001,104.1175538
BEL,64,2002,103.6386701
BEL,64,2003,104.3955812
BEL,64,2004,107.4274539
BEL,64,2005,108.3387071
BEL,64,2006,109.9603573
BEL,64,2007,110.8684391
BEL,64,2008,112.4964322
BEL,64,2009,104.9283051
BEL,64,2010,.
BEL,64,2011,.
BEL,J,1995,100
BEL,J,1996,97.31240694
BEL,J,1997,93.97304915
BEL,J,1998,93.18830944
BEL,J,1999,90.09898209
BEL,J,2000,93.64435746
BEL,J,2001,92.53467182
BEL,J,2002,94.30548662
BEL,J,2003,97.77969228
BEL,J,2004,100.149831
BEL,J,2005,100.8231339
BEL,J,2006,100.2444118
BEL,J,2007,103.7026979
BEL,J,2008,103.1604971
BEL,J,2009,108.3905344
BEL,J,2010,.
BEL,J,2011,.
BEL,70,1995,100
BEL,70,1996,102.1067431
BEL,70,1997,103.2561684
BEL,70,1998,104.4882321
BEL,70,1999,105.8662545
BEL,70,2000,107.3226225
BEL,70,2001,109.3241894
BEL,70,2002,112.2229735
BEL,70,2003,114.2835678
BEL,70,2004,117.6653037
BEL,70,2005,120.7390236
BEL,70,2006,124.5242925
BEL,70,2007,127.9983258
BEL,70,2008,130.3680093
BEL,70,2009,132.3045825
BEL,70,2010,.
BEL,70,2011,.
BEL,71t74,1995,100
BEL,71t74,1996,101.9705458
BEL,71t74,1997,102.841481
BEL,71t74,1998,105.2715655
BEL,71t74,1999,107.6327192
BEL,71t74,2000,109.4139787
BEL,71t74,2001,111.8210863
BEL,71t74,2002,113.6920653
BEL,71t74,2003,115.1899427
BEL,71t74,2004,117.7929012
BEL,71t74,2005,117.8257254
BEL,71t74,2006,119.6332443
BEL,71t74,2007,121.8193356
BEL,71t74,2008,125.3435599
BEL,71t74,2009,127.2054966
BEL,71t74,2010,.
BEL,71t74,2011,.
BEL,L,1995,100
BEL,L,1996,101.3590944
BEL,L,1997,103.5856958
BEL,L,1998,104.3835881
BEL,L,1999,105.6002399
BEL,L,2000,107.0996348
BEL,L,2001,108.9695944
BEL,L,2002,113.8672607
BEL,L,2003,115.1385334
BEL,L,2004,117.1959174
BEL,L,2005,122.1942573
BEL,L,2006,126.0134303
BEL,L,2007,127.0190959
BEL,L,2008,129.9911107
BEL,L,2009,134.0009211
BEL,L,2010,.
BEL,L,2011,.
BEL,M,1995,100
BEL,M,1996,102.8922517
BEL,M,1997,105.4681989
BEL,M,1998,109.0089885
BEL,M,1999,111.3130049
BEL,M,2000,113.7785869
BEL,M,2001,118.9384458
BEL,M,2002,123.942428
BEL,M,2003,127.0895437
BEL,M,2004,129.309364
BEL,M,2005,135.010809
BEL,M,2006,140.5996132
BEL,M,2007,146.0746388
BEL,M,2008,154.8173854
BEL,M,2009,159.4777563
BEL,M,2010,.
BEL,M,2011,.
BEL,N,1995,100
BEL,N,1996,100.5067824
BEL,N,1997,101.3684211
BEL,N,1998,102.0965817
BEL,N,1999,106.4590342
BEL,N,2000,108.5187195
BEL,N,2001,110.9647314
BEL,N,2002,114.9430277
BEL,N,2003,120.0737927
BEL,N,2004,123.9956593
BEL,N,2005,127.4476397
BEL,N,2006,131.200217
BEL,N,2007,134.8084645
BEL,N,2008,140.5946826
BEL,N,2009,145.39121
BEL,N,2010,.
BEL,N,2011,.
BEL,O,1995,100
BEL,O,1996,102.5539691
BEL,O,1997,104.2162507
BEL,O,1998,105.9434824
BEL,O,1999,107.5870496
BEL,O,2000,110.0848754
BEL,O,2001,113.101201
BEL,O,2002,124.0205198
BEL,O,2003,126.4423871
BEL,O,2004,130.3603078
BEL,O,2005,133.6166184
BEL,O,2006,135.9790398
BEL,O,2007,139.8011867
BEL,O,2008,143.5132487
BEL,O,2009,140.5750834
BEL,O,2010,.
BEL,O,2011,.
BEL,P,1995,100
BEL,P,1996,100.9541654
BEL,P,1997,102.5538275
BEL,P,1998,104.1567387
BEL,P,1999,105.8170515
BEL,P,2000,108.3048131
BEL,P,2001,113.7579604
BEL,P,2002,119.0908894
BEL,P,2003,122.4721657
BEL,P,2004,125.0119135
BEL,P,2005,127.5852359
BEL,P,2006,131.3639908
BEL,P,2007,136.7391587
BEL,P,2008,142.0829182
BEL,P,2009,142.055842
BEL,P,2010,.
BEL,P,2011,.
BGR,AtB,1995,100
BGR,AtB,1996,204.4081633
BGR,AtB,1997,2462.367443
BGR,AtB,1998,2245.795408
BGR,AtB,1999,1954.490178
BGR,AtB,2000,2086.903341
BGR,AtB,2001,2214.87082
BGR,AtB,2002,2116.54669
BGR,AtB,2003,2167.46168
BGR,AtB,2004,2182.532677
BGR,AtB,2005,2299.788145
BGR,AtB,2006,2209.835286
BGR,AtB,2007,2755.534323
BGR,AtB,2008,2802.450185
BGR,AtB,2009,2120.884251
BGR,AtB,2010,.
BGR,AtB,2011,.
BGR,C,1995,100
BGR,C,1996,157.6196714
BGR,C,1997,1412.960998
BGR,C,1998,1272.288569
BGR,C,1999,1489.887661
BGR,C,2000,1561.1238
BGR,C,2001,1664.840601
BGR,C,2002,1681.497335
BGR,C,2003,1676.007372
BGR,C,2004,1907.500103
BGR,C,2005,2045.906655
BGR,C,2006,3841.267427
BGR,C,2007,7106.335185
BGR,C,2008,12284.4133
BGR,C,2009,23145.31946
BGR,C,2010,.
BGR,C,2011,.
BGR,15t16,1995,100
BGR,15t16,1996,279.5601878
BGR,15t16,1997,3111.558725
BGR,15t16,1998,4384.412334
BGR,15t16,1999,4225.279136
BGR,15t16,2000,4356.825174
BGR,15t16,2001,4553.803658
BGR,15t16,2002,4858.260445
BGR,15t16,2003,4720.262802
BGR,15t16,2004,5295.840796
BGR,15t16,2005,5274.470185
BGR,15t16,2006,5739.778811
BGR,15t16,2007,6599.762351
BGR,15t16,2008,6913.2273
BGR,15t16,2009,7882.095208
BGR,15t16,2010,.
BGR,15t16,2011,.
BGR,17t18,1995,100
BGR,17t18,1996,226.5598438
BGR,17t18,1997,2043.587454
BGR,17t18,1998,2333.641986
BGR,17t18,1999,2453.829556
BGR,17t18,2000,2606.307404
BGR,17t18,2001,2663.137321
BGR,17t18,2002,2611.516406
BGR,17t18,2003,2688.430523
BGR,17t18,2004,2734.951111
BGR,17t18,2005,2726.304147
BGR,17t18,2006,2806.76491
BGR,17t18,2007,3053.195393
BGR,17t18,2008,3025.676949
BGR,17t18,2009,3263.614214
BGR,17t18,2010,.
BGR,17t18,2011,.
BGR,19,1995,100
BGR,19,1996,238.5924008
BGR,19,1997,2266.420915
BGR,19,1998,2725.55683
BGR,19,1999,2460.318078
BGR,19,2000,2410.864448
BGR,19,2001,2464.359961
BGR,19,2002,2337.657649
BGR,19,2003,2291.469024
BGR,19,2004,2444.85971
BGR,19,2005,2679.515506
BGR,19,2006,2587.694102
BGR,19,2007,2640.501529
BGR,19,2008,2454.591968
BGR,19,2009,2483.593391
BGR,19,2010,.
BGR,19,2011,.
BGR,20,1995,100
BGR,20,1996,411.2293435
BGR,20,1997,6732.797425
BGR,20,1998,13955.25284
BGR,20,1999,14391.3545
BGR,20,2000,11751.28533
BGR,20,2001,12443.66875
BGR,20,2002,11465.95192
BGR,20,2003,12361.5174
BGR,20,2004,13560.27664
BGR,20,2005,14635.38809
BGR,20,2006,14519.69332
BGR,20,2007,15220.44919
BGR,20,2008,14535.06218
BGR,20,2009,15108.2659
BGR,20,2010,.
BGR,20,2011,.
BGR,21t22,1995,100
BGR,21t22,1996,259.9018818
BGR,21t22,1997,2689.343043
BGR,21t22,1998,3523.00851
BGR,21t22,1999,3775.768736
BGR,21t22,2000,4198.249253
