iso_i,code,year,comp_i
CAN,25,2007,6332.142248
CAN,25,2008,7169.866025
CAN,25,2009,6822.567236
CAN,25,2010,.
CAN,25,2011,.
CAN,26,1995,1882.41
CAN,26,1996,2023.396
CAN,26,1997,2137.783767
CAN,26,1998,2264.989048
CAN,26,1999,2242.423831
CAN,26,2000,2463.172226
CAN,26,2001,2602.355019
CAN,26,2002,2766.41841
CAN,26,2003,2986.682494
CAN,26,2004,3071.147935
CAN,26,2005,3192.433618
CAN,26,2006,3362.068714
CAN,26,2007,3453.033164
CAN,26,2008,3964.090263
CAN,26,2009,3772.074995
CAN,26,2010,.
CAN,26,2011,.
CAN,27t28,1995,10438.291
CAN,27t28,1996,10965.679
CAN,27t28,1997,11866.92027
CAN,27t28,1998,12553.98301
CAN,27t28,1999,13170.19382
CAN,27t28,2000,14868.9191
CAN,27t28,2001,14555.16865
CAN,27t28,2002,15326.82541
CAN,27t28,2003,15492.67649
CAN,27t28,2004,15920.33105
CAN,27t28,2005,16349.09406
CAN,27t28,2006,17165.72812
CAN,27t28,2007,16751.49874
CAN,27t28,2008,18205.98915
CAN,27t28,2009,17324.11521
CAN,27t28,2010,.
CAN,27t28,2011,.
CAN,29,1995,5672.583
CAN,29,1996,6082.03
CAN,29,1997,6478.08678
CAN,29,1998,7065.439302
CAN,29,1999,6996.321288
CAN,29,2000,7745.649573
CAN,29,2001,7747.232659
CAN,29,2002,8137.637478
CAN,29,2003,8300.174748
CAN,29,2004,8464.335837
CAN,29,2005,8720.594632
CAN,29,2006,8450.168979
CAN,29,2007,8572.053848
CAN,29,2008,9319.177167
CAN,29,2009,8867.768602
CAN,29,2010,.
CAN,29,2011,.
CAN,30t33,1995,5563.61611
CAN,30t33,1996,5575.428141
CAN,30t33,1997,5850.554258
CAN,30t33,1998,6555.964699
CAN,30t33,1999,7025.576725
CAN,30t33,2000,7754.292993
CAN,30t33,2001,7644.83616
CAN,30t33,2002,7246.043227
CAN,30t33,2003,7125.509864
CAN,30t33,2004,7270.336304
CAN,30t33,2005,7344.713403
CAN,30t33,2006,8046.354364
CAN,30t33,2007,7892.856627
CAN,30t33,2008,8661.690122
CAN,30t33,2009,8242.129355
CAN,30t33,2010,.
CAN,30t33,2011,.
CAN,34t35,1995,12239.999
CAN,34t35,1996,12426.483
CAN,34t35,1997,12949.81204
CAN,34t35,1998,13694.61993
CAN,34t35,1999,14804.6358
CAN,34t35,2000,15012.95413
CAN,34t35,2001,15203.38922
CAN,34t35,2002,15176.10113
CAN,34t35,2003,15149.71642
CAN,34t35,2004,17156.7624
CAN,34t35,2005,17579.49305
CAN,34t35,2006,17306.97117
CAN,34t35,2007,17358.57451
CAN,34t35,2008,20182.69703
CAN,34t35,2009,19205.07399
CAN,34t35,2010,.
CAN,34t35,2011,.
CAN,36t37,1995,3211.161
CAN,36t37,1996,3476.962
CAN,36t37,1997,3816.18666
CAN,36t37,1998,4286.194446
CAN,36t37,1999,4725.700872
CAN,36t37,2000,5548.737439
CAN,36t37,2001,5704.043971
CAN,36t37,2002,6144.51159
CAN,36t37,2003,6302.749559
CAN,36t37,2004,6300.165668
CAN,36t37,2005,6294.777842
CAN,36t37,2006,6454.583889
CAN,36t37,2007,6572.824207
CAN,36t37,2008,6890.659689
CAN,36t37,2009,6556.885285
CAN,36t37,2010,.
CAN,36t37,2011,.
CAN,E,1995,5582.138233
CAN,E,1996,5469.269391
CAN,E,1997,5743.687925
CAN,E,1998,6038.772009
CAN,E,1999,5998.721281
CAN,E,2000,6161.789961
CAN,E,2001,6311.819642
CAN,E,2002,6462.679079
CAN,E,2003,7040.256018
CAN,E,2004,7790.728303
CAN,E,2005,8050.269156
CAN,E,2006,8570.113388
CAN,E,2007,8009.446027
CAN,E,2008,8689.150606
CAN,E,2009,8268.25969
CAN,E,2010,.
CAN,E,2011,.
CAN,F,1995,27550.702
CAN,F,1996,28101.625
CAN,F,1997,31585.01362
CAN,F,1998,32267.16869
CAN,F,1999,33619.24363
CAN,F,2000,36120.41541
CAN,F,2001,38847.73895
CAN,F,2002,40471.20027
CAN,F,2003,41946.44632
CAN,F,2004,44858.94347
CAN,F,2005,49997.7986
CAN,F,2006,57606.6774
CAN,F,2007,57586.68309
CAN,F,2008,60799.06851
CAN,F,2009,57854.04237
CAN,F,2010,.
CAN,F,2011,.
CAN,50,1995,2420.231555
CAN,50,1996,2485.608688
CAN,50,1997,2500.397313
CAN,50,1998,2646.742568
CAN,50,1999,2778.070077
CAN,50,2000,2884.343776
CAN,50,2001,3124.279338
CAN,50,2002,3210.834053
CAN,50,2003,3393.362817
CAN,50,2004,3571.854196
CAN,50,2005,3795.017198
CAN,50,2006,3998.1502
CAN,50,2007,4084.278352
CAN,50,2008,4268.412675
CAN,50,2009,4061.656434
CAN,50,2010,.
CAN,50,2011,.
CAN,51,1995,26334.261
CAN,51,1996,27604.96
CAN,51,1997,29442.76173
CAN,51,1998,30731.45675
CAN,51,1999,32541.9034
CAN,51,2000,34783.782
CAN,51,2001,36527.20008
CAN,51,2002,37416.83196
CAN,51,2003,38358.94338
CAN,51,2004,39898.17613
CAN,51,2005,42616.05903
CAN,51,2006,44920.4663
CAN,51,2007,50620.2524
CAN,51,2008,55444.96672
CAN,51,2009,52759.28617
CAN,51,2010,.
CAN,51,2011,.
CAN,52,1995,28863.96278
CAN,52,1996,29364.28579
CAN,52,1997,32535.48739
CAN,52,1998,35420.71816
CAN,52,1999,37001.0231
CAN,52,2000,39568.16312
CAN,52,2001,41553.47067
CAN,52,2002,43818.11353
CAN,52,2003,46651.85102
CAN,52,2004,49286.43496
CAN,52,2005,51531.34597
CAN,52,2006,55377.03111
CAN,52,2007,57231.8847
CAN,52,2008,61057.43126
CAN,52,2009,58099.89038
CAN,52,2010,.
CAN,52,2011,.
CAN,H,1995,13559.727
CAN,H,1996,13770.871
CAN,H,1997,14376.18538
CAN,H,1998,15332.83871
CAN,H,1999,16360.69995
CAN,H,2000,17695.77215
CAN,H,2001,18198.44075
CAN,H,2002,18952.87726
CAN,H,2003,18910.87241
CAN,H,2004,20148.25804
CAN,H,2005,21143.49128
CAN,H,2006,22681.7316
CAN,H,2007,23745.81544
CAN,H,2008,25182.24571
CAN,H,2009,23962.45118
CAN,H,2010,.
CAN,H,2011,.
CAN,60,1995,13262.12895
CAN,60,1996,13236.52812
CAN,60,1997,13959.04351
CAN,60,1998,14771.37906
CAN,60,1999,15441.0857
CAN,60,2000,16667.03821
CAN,60,2001,17848.95436
CAN,60,2002,18396.25328
CAN,60,2003,19056.45304
CAN,60,2004,20815.68358
CAN,60,2005,21284.91337
CAN,60,2006,22931.26404
CAN,60,2007,24365.71552
CAN,60,2008,26137.22185
CAN,60,2009,24871.16953
CAN,60,2010,.
CAN,60,2011,.
CAN,61,1995,602.6656971
CAN,61,1996,601.5023287
CAN,61,1997,634.3353106
CAN,61,1998,614.5420617
CAN,61,1999,670.0610197
CAN,61,2000,693.8493294
CAN,61,2001,736.2599279
CAN,61,2002,700.4673862
CAN,61,2003,694.4219024
CAN,61,2004,738.8262301
CAN,61,2005,858.5864238
CAN,61,2006,979.6702649
CAN,61,2007,1040.952951
CAN,61,2008,1116.635307
CAN,61,2009,1062.546975
CAN,61,2010,.
CAN,61,2011,.
CAN,62,1995,2382.793854
CAN,62,1996,2378.194178
CAN,62,1997,2508.007817
CAN,62,1998,2816.081521
CAN,62,1999,3116.00478
CAN,62,2000,3009.866145
CAN,62,2001,2519.645087
CAN,62,2002,2474.018023
CAN,62,2003,2048.576732
CAN,62,2004,2251.597785
CAN,62,2005,2587.495345
CAN,62,2006,2895.386801
CAN,62,2007,3076.505987
CAN,62,2008,3300.182974
CAN,62,2009,3140.326493
CAN,62,2010,.
CAN,62,2011,.
CAN,63,1995,3157.89858
CAN,63,1996,3151.802665
CAN,63,1997,3323.843694
CAN,63,1998,3530.043936
CAN,63,1999,3948.370872
CAN,63,2000,4169.467412
CAN,63,2001,4624.593342
CAN,63,2002,4983.343133
CAN,63,2003,5408.268267
CAN,63,2004,5735.676994
CAN,63,2005,5790.208012
CAN,63,2006,6522.4103
CAN,63,2007,6930.415768
CAN,63,2008,7434.290789
CAN,63,2009,7074.183616
CAN,63,2010,.
CAN,63,2011,.
CAN,64,1995,9792.09437
CAN,64,1996,9911.190555
CAN,64,1997,9236.604214
CAN,64,1998,9861.652568
CAN,64,1999,10602.49665
CAN,64,2000,11629.70206
CAN,64,2001,12005.99947
CAN,64,2002,12166.80612
CAN,64,2003,12289.76388
CAN,64,2004,12626.21996
CAN,64,2005,13471.62344
CAN,64,2006,13513.13006
CAN,64,2007,14243.66667
CAN,64,2008,14964.94456
CAN,64,2009,14240.06252
CAN,64,2010,.
CAN,64,2011,.
CAN,J,1995,24475.01614
CAN,J,1996,26567.69537
CAN,J,1997,29911.29645
CAN,J,1998,30964.54271
CAN,J,1999,32538.80655
CAN,J,2000,36747.19762
CAN,J,2001,38289.52891
CAN,J,2002,39155.02614
CAN,J,2003,40185.95132
CAN,J,2004,43640.00487
CAN,J,2005,46020.52207
CAN,J,2006,49522.06761
CAN,J,2007,51305.00883
CAN,J,2008,55483.4658
CAN,J,2009,52795.9204
CAN,J,2010,.
CAN,J,2011,.
CAN,70,1995,2388.774
CAN,70,1996,2399.257
CAN,70,1997,2307.235198
CAN,70,1998,2486.285963
CAN,70,1999,2634.539238
CAN,70,2000,2898.223751
CAN,70,2001,3282.642561
CAN,70,2002,3567.323515
CAN,70,2003,3689.135977
CAN,70,2004,3938.478345
CAN,70,2005,4140.724539
CAN,70,2006,4522.594943
CAN,70,2007,3871.532014
CAN,70,2008,4192.722312
CAN,70,2009,3989.632411
CAN,70,2010,.
CAN,70,2011,.
CAN,71t74,1995,24217.92059
CAN,71t74,1996,25735.17873
CAN,71t74,1997,29061.28865
CAN,71t74,1998,33088.76123
CAN,71t74,1999,36980.12991
CAN,71t74,2000,43512.7659
CAN,71t74,2001,46402.81949
CAN,71t74,2002,47249.59448
CAN,71t74,2003,49921.07234
CAN,71t74,2004,52916.9879
CAN,71t74,2005,57437.45475
CAN,71t74,2006,62050.86647
CAN,71t74,2007,65779.67156
CAN,71t74,2008,69529.40252
CAN,71t74,2009,66161.4906
CAN,71t74,2010,.
CAN,71t74,2011,.
CAN,L,1995,48344.81163
CAN,L,1996,47568.5582
CAN,L,1997,47995.66
CAN,L,1998,48068.128
CAN,L,1999,50220.843
CAN,L,2000,54762.246
CAN,L,2001,55969.298
CAN,L,2002,59882.939
CAN,L,2003,64842.125
CAN,L,2004,66197.71187
CAN,L,2005,70558.10444
CAN,L,2006,73657.52517
CAN,L,2007,78733.38308
CAN,L,2008,80763.87316
CAN,L,2009,76851.7784
CAN,L,2010,.
CAN,L,2011,.
CAN,M,1995,37388.54352
CAN,M,1996,37500.75296
CAN,M,1997,37090.04053
CAN,M,1998,38182.97646
CAN,M,1999,39227.08656
CAN,M,2000,40830.75829
CAN,M,2001,42659.69753
CAN,M,2002,44799.71742
CAN,M,2003,47062.67488
CAN,M,2004,49291.59697
CAN,M,2005,51714.57121
CAN,M,2006,56340.68365
CAN,M,2007,59905.91151
CAN,M,2008,62912.74902
CAN,M,2009,59865.33901
CAN,M,2010,.
CAN,M,2011,.
CAN,N,1995,30325.05243
CAN,N,1996,29937.68132
CAN,N,1997,30733.1426
CAN,N,1998,31706.2718
CAN,N,1999,33614.4254
CAN,N,2000,36498.23612
CAN,N,2001,38773.0061
CAN,N,2002,40914.74257
CAN,N,2003,43592.0311
CAN,N,2004,45784.66891
CAN,N,2005,47790.27933
CAN,N,2006,51391.88381
CAN,N,2007,55383.92565
CAN,N,2008,58703.32872
CAN,N,2009,55859.81744
CAN,N,2010,.
CAN,N,2011,.
CAN,O,1995,24592.72003
CAN,O,1996,26178.22102
CAN,O,1997,29322.71854
CAN,O,1998,31704.48439
CAN,O,1999,35110.0981
CAN,O,2000,38285.28256
CAN,O,2001,41485.55029
CAN,O,2002,45064.1134
CAN,O,2003,48467.42166
CAN,O,2004,52457.89527
CAN,O,2005,55337.80616
CAN,O,2006,59783.81787
CAN,O,2007,64383.78737
CAN,O,2008,68655.74612
CAN,O,2009,65330.15296
CAN,O,2010,.
CAN,O,2011,.
CAN,P,1995,1988.307522
CAN,P,1996,2046.7497
CAN,P,1997,2103.544
CAN,P,1998,2176.764
CAN,P,1999,2268.293
CAN,P,2000,2366.788
CAN,P,2001,2475.203
CAN,P,2002,2515.136
CAN,P,2003,2593.955
CAN,P,2004,2662.77
CAN,P,2005,2773.458917
CAN,P,2006,2935.04488
CAN,P,2007,3121.641466
CAN,P,2008,3292.820444
CAN,P,2009,3133.320595
CAN,P,2010,.
CAN,P,2011,.
CHN,AtB,1995,1062168.199
CHN,AtB,1996,1226675.42
CHN,AtB,1997,1264003.797
CHN,AtB,1998,1274800.522
CHN,AtB,1999,1248687.248
CHN,AtB,2000,1241177.429
CHN,AtB,2001,1287127.765
CHN,AtB,2002,1324114.634
CHN,AtB,2003,1443111.285
CHN,AtB,2004,1841058.382
CHN,AtB,2005,1993912.435
CHN,AtB,2006,2209023.119
CHN,AtB,2007,2715111.198
CHN,AtB,2008,3196446.627
CHN,AtB,2009,3340989.522
CHN,AtB,2010,.
CHN,AtB,2011,.
CHN,C,1995,113887.1506
CHN,C,1996,128659.7022
CHN,C,1997,144852.9772
CHN,C,1998,140643.7129
CHN,C,1999,149403.6521
CHN,C,2000,185630.4689
CHN,C,2001,183367.6476
CHN,C,2002,187256.6092
CHN,C,2003,212470.613
CHN,C,2004,304636.2029
CHN,C,2005,346655.2671
CHN,C,2006,384508.2069
CHN,C,2007,425912.7228
CHN,C,2008,501918.4466
CHN,C,2009,521106.2528
CHN,C,2010,.
CHN,C,2011,.
CHN,15t16,1995,75469.82395
CHN,15t16,1996,96348.42366
CHN,15t16,1997,108807.6139
CHN,15t16,1998,109471.1261
CHN,15t16,1999,110984.1705
CHN,15t16,2000,116281.2514
CHN,15t16,2001,125003.3865
CHN,15t16,2002,133768.6119
CHN,15t16,2003,155134.1913
CHN,15t16,2004,170925.1373
CHN,15t16,2005,207584.3629
CHN,15t16,2006,258310.1431
CHN,15t16,2007,321176.4987
CHN,15t16,2008,378491.6502
CHN,15t16,2009,392960.9818
CHN,15t16,2010,.
CHN,15t16,2011,.
CHN,17t18,1995,107573.6873
CHN,17t18,1996,128735.2391
CHN,17t18,1997,140342.8072
CHN,17t18,1998,144071.2764
CHN,17t18,1999,147943.829
CHN,17t18,2000,160716.3916
CHN,17t18,2001,173463.4689
CHN,17t18,2002,181539.7747
CHN,17t18,2003,196204.7135
CHN,17t18,2004,200107.754
CHN,17t18,2005,230497.1899
CHN,17t18,2006,274892.1588
CHN,17t18,2007,311404.7015
CHN,17t18,2008,366976.0392
CHN,17t18,2009,381005.1412
CHN,17t18,2010,.
CHN,17t18,2011,.
CHN,19,1995,25425.08075
CHN,19,1996,32504.84427
CHN,19,1997,34782.67752
CHN,19,1998,34077.45288
CHN,19,1999,32327.99856
CHN,19,2000,32883.79319
CHN,19,2001,34959.24191
CHN,19,2002,35478.92884
CHN,19,2003,39531.1538
CHN,19,2004,38231.37026
CHN,19,2005,44361.25465
CHN,19,2006,54752.90526
CHN,19,2007,63535.04908
CHN,19,2008,74873.11704
CHN,19,2009,77735.43634
CHN,19,2010,.
CHN,19,2011,.
CHN,20,1995,21748.63865
CHN,20,1996,27986.95841
CHN,20,1997,33141.84776
CHN,20,1998,32906.20346
CHN,20,1999,33795.22948
CHN,20,2000,36593.04376
CHN,20,2001,40513.96949
CHN,20,2002,41437.12438
CHN,20,2003,44016.88546
CHN,20,2004,46186.899
CHN,20,2005,53100.3113
CHN,20,2006,67154.89702
CHN,20,2007,80347.58438
CHN,20,2008,94685.91236
CHN,20,2009,98305.65366
CHN,20,2010,.
CHN,20,2011,.
CHN,21t22,1995,47341.35416
CHN,21t22,1996,60724.88722
CHN,21t22,1997,68010.60547
CHN,21t22,1998,68606.09671
CHN,21t22,1999,67456.00989
CHN,21t22,2000,68158.78676
CHN,21t22,2001,70966.27384
CHN,21t22,2002,70853.35228
CHN,21t22,2003,74332.15424
CHN,21t22,2004,85702.83893
CHN,21t22,2005,98188.30804
CHN,21t22,2006,96676.14902
CHN,21t22,2007,107955.1111
CHN,21t22,2008,127220.1059
CHN,21t22,2009,132083.5946
CHN,21t22,2010,.
CHN,21t22,2011,.
CHN,23,1995,13737.30864
CHN,23,1996,14045.67776
CHN,23,1997,15236.33177
CHN,23,1998,15027.27174
CHN,23,1999,17566.74306
CHN,23,2000,24047.36981
CHN,23,2001,28386.59547
CHN,23,2002,33484.99015
CHN,23,2003,35409.67455
CHN,23,2004,51290.42269
CHN,23,2005,60483.57988
CHN,23,2006,58653.98124
CHN,23,2007,74601.64949
CHN,23,2008,87914.59383
CHN,23,2009,91275.47485
CHN,23,2010,.
CHN,23,2011,.
CHN,24,1995,72295.95728
CHN,24,1996,88479.24525
CHN,24,1997,94619.422
CHN,24,1998,93291.29477
CHN,24,1999,100436.296
CHN,24,2000,112102.2673
CHN,24,2001,118455.5067
CHN,24,2002,128654.3198
CHN,24,2003,151160.0974
CHN,24,2004,167671.4208
CHN,24,2005,192700.9049
CHN,24,2006,219558.6298
CHN,24,2007,267943.0148
CHN,24,2008,315758.4514
CHN,24,2009,327829.5598
CHN,24,2010,.
CHN,24,2011,.
CHN,25,1995,36731.09397
CHN,25,1996,47301.32999
CHN,25,1997,53944.99222
CHN,25,1998,56781.91692
CHN,25,1999,57176.68655
CHN,25,2000,61409.82082
CHN,25,2001,66807.50957
CHN,25,2002,70504.84825
CHN,25,2003,75141.01086
CHN,25,2004,77088.47229
CHN,25,2005,88738.83103
CHN,25,2006,105549.1892
CHN,25,2007,122110.2039
CHN,25,2008,143901.2281
CHN,25,2009,149402.4183
CHN,25,2010,.
CHN,25,2011,.
CHN,26,1995,109130.5995
CHN,26,1996,129812.267
CHN,26,1997,141871.9936
CHN,26,1998,142983.725
CHN,26,1999,145828.0791
CHN,26,2000,154445.1453
CHN,26,2001,163074.3689
CHN,26,2002,166979.281
CHN,26,2003,169029.9557
CHN,26,2004,174490.7539
CHN,26,2005,191329.4459
CHN,26,2006,197395.6476
CHN,26,2007,215962.4315
CHN,26,2008,254501.7379
CHN,26,2009,264231.0675
CHN,26,2010,.
CHN,26,2011,.
CHN,27t28,1995,146637.6309
CHN,27t28,1996,161742.0596
CHN,27t28,1997,171725.6192
CHN,27t28,1998,172154.03
CHN,27t28,1999,173101.3977
CHN,27t28,2000,185943.5843
CHN,27t28,2001,200089.7521
CHN,27t28,2002,208443.7668
CHN,27t28,2003,246128.5799
CHN,27t28,2004,284297.3617
CHN,27t28,2005,307841.0666
CHN,27t28,2006,361656.6286
CHN,27t28,2007,406804.7589
CHN,27t28,2008,479400.5948
CHN,27t28,2009,497727.5676
CHN,27t28,2010,.
CHN,27t28,2011,.
CHN,29,1995,89565.58525
CHN,29,1996,103217.8987
CHN,29,1997,116270.0464
CHN,29,1998,120141.0147
CHN,29,1999,126601.1617
CHN,29,2000,140376.91
CHN,29,2001,157254.7446
CHN,29,2002,174569.9985
CHN,29,2003,195889.3308
CHN,29,2004,213354.6604
CHN,29,2005,239446.3274
CHN,29,2006,278225.3989
CHN,29,2007,322360.8858
CHN,29,2008,379887.3957
CHN,29,2009,394410.0851
CHN,29,2010,.
CHN,29,2011,.
CHN,30t33,1995,82697.23796
CHN,30t33,1996,95632.55971
CHN,30t33,1997,113783.1643
CHN,30t33,1998,127550.5362
CHN,30t33,1999,138432.3129
CHN,30t33,2000,165051.9116
CHN,30t33,2001,177167.2774
CHN,30t33,2002,198007.0043
CHN,30t33,2003,224133.8772
CHN,30t33,2004,257351.0587
CHN,30t33,2005,297584.5771
CHN,30t33,2006,384310.668
CHN,30t33,2007,429864.3946
CHN,30t33,2008,506575.3091
CHN,30t33,2009,525941.1422
CHN,30t33,2010,.
CHN,30t33,2011,.
CHN,34t35,1995,45460.644
CHN,34t35,1996,52996.72199
CHN,34t35,1997,58641.70913
CHN,34t35,1998,63648.48841
CHN,34t35,1999,67788.98995
CHN,34t35,2000,73449.68023
CHN,34t35,2001,86644.10814
CHN,34t35,2002,107192.6032
CHN,34t35,2003,135092.4798
CHN,34t35,2004,139234.9946
CHN,34t35,2005,164453.1733
CHN,34t35,2006,182209.5234
CHN,34t35,2007,240875.5537
CHN,34t35,2008,283860.7002
CHN,34t35,2009,294712.3916
CHN,34t35,2010,.
CHN,34t35,2011,.
CHN,36t37,1995,11359.47871
CHN,36t37,1996,14233.7372
CHN,36t37,1997,16107.55944
CHN,36t37,1998,16502.50638
CHN,36t37,1999,18466.0929
CHN,36t37,2000,21302.22954
CHN,36t37,2001,24799.51189
CHN,36t37,2002,27933.70898
CHN,36t37,2003,27614.44322
CHN,36t37,2004,22222.19036
CHN,36t37,2005,24430.00914
CHN,36t37,2006,35438.47298
CHN,36t37,2007,38862.25051
CHN,36t37,2008,45797.36497
CHN,36t37,2009,47548.14932
CHN,36t37,2010,.
CHN,36t37,2011,.
CHN,E,1995,36927.12765
CHN,E,1996,39734.33236
CHN,E,1997,49943.87971
CHN,E,1998,56165.20464
CHN,E,1999,63489.6319
CHN,E,2000,66228.49085
CHN,E,2001,74087.37126
CHN,E,2002,83099.40698
CHN,E,2003,96356.19813
CHN,E,2004,141310.2155
CHN,E,2005,170116.3713
CHN,E,2006,155187.3699
CHN,E,2007,194000.0358
CHN,E,2008,228620.0703
CHN,E,2009,237359.9714
CHN,E,2010,.
CHN,E,2011,.
CHN,F,1995,258006.4169
CHN,F,1996,303569.7289
CHN,F,1997,319778.7681
CHN,F,1998,334933.0556
CHN,F,1999,337034.3818
CHN,F,2000,348731.4694
CHN,F,2001,362637.6471
CHN,F,2002,382249.1983
CHN,F,2003,430736.2926
CHN,F,2004,485858.9484
CHN,F,2005,562561.6061
CHN,F,2006,653231.4474
CHN,F,2007,780485.2819
CHN,F,2008,956350.1029
CHN,F,2009,1142874.228
CHN,F,2010,.
CHN,F,2011,.
CHN,50,1995,
CHN,50,1996,
CHN,50,1997,
CHN,50,1998,
CHN,50,1999,
CHN,50,2000,
CHN,50,2001,
CHN,50,2002,
CHN,50,2003,
CHN,50,2004,
CHN,50,2005,
CHN,50,2006,
CHN,50,2007,
CHN,50,2008,
CHN,50,2009,
CHN,50,2010,.
CHN,50,2011,.
CHN,51,1995,197273.5958
CHN,51,1996,231168.3609
CHN,51,1997,261211.1235
CHN,51,1998,276622.7021
CHN,51,1999,290239.0692
CHN,51,2000,305746.7555
CHN,51,2001,330180.794
CHN,51,2002,349210.9441
CHN,51,2003,356916.2711
CHN,51,2004,360809.8652
CHN,51,2005,264202.4666
CHN,51,2006,276827.3909
CHN,51,2007,419256.2202
CHN,51,2008,524271.4123
CHN,51,2009,580380.8003
CHN,51,2010,.
CHN,51,2011,.
CHN,52,1995,40811.06728
CHN,52,1996,47823.06263
CHN,52,1997,54038.17318
CHN,52,1998,57226.45071
CHN,52,1999,60043.34301
CHN,52,2000,63251.50286
CHN,52,2001,68306.30598
CHN,52,2002,72243.17718
CHN,52,2003,73837.22029
CHN,52,2004,74642.70939
CHN,52,2005,173857.5556
CHN,52,2006,182165.345
CHN,52,2007,86733.82638
CHN,52,2008,108458.8933
CHN,52,2009,120066.5492
CHN,52,2010,.
CHN,52,2011,.
CHN,H,1995,52313.53984
CHN,H,1996,58273.78271
CHN,H,1997,68060.17907
CHN,H,1998,74776.32818
CHN,H,1999,77844.79557
CHN,H,2000,82322.27151
CHN,H,2001,87871.68671
CHN,H,2002,95001.92115
CHN,H,2003,104467.5242
CHN,H,2004,117165.7161
CHN,H,2005,128063.0852
CHN,H,2006,139341.3436
CHN,H,2007,153274.2578
CHN,H,2008,182778.0534
CHN,H,2009,196649.1396
CHN,H,2010,.
CHN,H,2011,.
CHN,60,1995,109077.7705
CHN,60,1996,127211.8684
CHN,60,1997,139591.1919
CHN,60,1998,151197.0327
CHN,60,1999,161729.404
CHN,60,2000,185338.7831
CHN,60,2001,198789.6891
CHN,60,2002,208357.5044
CHN,60,2003,201763.661
CHN,60,2004,216217.4143
CHN,60,2005,219334.3913
CHN,60,2006,227927.6924
CHN,60,2007,244549.0892
CHN,60,2008,274051.399
CHN,60,2009,285695.3677
CHN,60,2010,.
CHN,60,2011,.
CHN,61,1995,7476.633527
CHN,61,1996,8719.618269
CHN,61,1997,9568.147392
CHN,61,1998,18314.95494
CHN,61,1999,28162.30944
CHN,61,2000,42160.69904
CHN,61,2001,55879.56938
CHN,61,2002,69779.64058
CHN,61,2003,65688.21044
CHN,61,2004,68275.52742
CHN,61,2005,70100.9458
CHN,61,2006,71984.44844
CHN,61,2007,69129.46813
CHN,61,2008,77469.22106
CHN,61,2009,80760.75392
CHN,61,2010,.
CHN,61,2011,.
CHN,62,1995,4888.536727
CHN,62,1996,5701.252308
CHN,62,1997,6256.056254
CHN,62,1998,7277.712396
CHN,62,1999,8357.216366
CHN,62,2000,10278.25311
CHN,62,2001,11828.55156
CHN,62,2002,13300.84727
CHN,62,2003,13035.13046
CHN,62,2004,14149.98148
CHN,62,2005,12912.71491
CHN,62,2006,14655.64839
CHN,62,2007,16765.01425
CHN,62,2008,18787.53923
CHN,62,2009,19585.7892
CHN,62,2010,.
CHN,62,2011,.
CHN,63,1995,25992.41758
CHN,63,1996,30313.63759
CHN,63,1997,33263.53786
CHN,63,1998,31516.48961
CHN,63,1999,28898.47106
CHN,63,2000,27629.97076
CHN,63,2001,23797.70145
CHN,63,2002,18895.02913
CHN,63,2003,23649.4168
CHN,63,2004,31043.97998
CHN,63,2005,42201.11677
CHN,63,2006,42995.41553
CHN,63,2007,53443.47707
CHN,63,2008,59890.87796
CHN,63,2009,62435.53751
CHN,63,2010,.
CHN,63,2011,.
CHN,64,1995,10675.7378
CHN,64,1996,13838.70737
CHN,64,1997,18095.14995
CHN,64,1998,24040.79518
CHN,64,1999,31026.8028
CHN,64,2000,40904.78725
CHN,64,2001,53929.63877
CHN,64,2002,68638.45598
CHN,64,2003,80411.49231
CHN,64,2004,96733.26948
CHN,64,2005,111387.3058
CHN,64,2006,125785.8819
CHN,64,2007,143666.4139
CHN,64,2008,171113.8409
CHN,64,2009,188987.5952
CHN,64,2010,.
CHN,64,2011,.
CHN,J,1995,83770.14707
CHN,J,1996,96138.30278
CHN,J,1997,107964.5037
CHN,J,1998,110307.4104
CHN,J,1999,113460.8019
CHN,J,2000,121076.4611
CHN,J,2001,128534.7894
CHN,J,2002,135720.0438
CHN,J,2003,143360.2368
CHN,J,2004,151237.8003
CHN,J,2005,166498.9497
CHN,J,2006,215957.86
CHN,J,2007,320467.6775
CHN,J,2008,386072.7319
CHN,J,2009,460473.6506
CHN,J,2010,.
CHN,J,2011,.
CHN,70,1995,37338.61108
CHN,70,1996,41518.92761
CHN,70,1997,46333.34233
CHN,70,1998,57476.07671
CHN,70,1999,64831.10229
CHN,70,2000,76683.0998
CHN,70,2001,91262.46658
CHN,70,2002,108151.0798
CHN,70,2003,113308.3546
CHN,70,2004,118257.8536
CHN,70,2005,124437.2475
CHN,70,2006,132108.4559
CHN,70,2007,150062.5036
CHN,70,2008,160156.8975
CHN,70,2009,202709.8635
CHN,70,2010,.
CHN,70,2011,.
CHN,71t74,1995,65729.82644
CHN,71t74,1996,79262.09897
CHN,71t74,1997,98174.49384
CHN,71t74,1998,114439.0338
CHN,71t74,1999,129868.8669
CHN,71t74,2000,150338.6613
CHN,71t74,2001,176194.5204
CHN,71t74,2002,199637.4679
CHN,71t74,2003,223822.299
CHN,71t74,2004,256644.0114
CHN,71t74,2005,297922.2412
CHN,71t74,2006,338875.6888
CHN,71t74,2007,409037.4621
CHN,71t74,2008,487183.9515
CHN,71t74,2009,538072.9163
CHN,71t74,2010,.
