iso_i,code,year,k_ppi
POL,70,2003,179.5931632
POL,70,2004,182.5759306
POL,70,2005,186.0804188
POL,70,2006,187.2696611
POL,70,2007,193.995515
POL,70,2008,NA
POL,70,2009,NA
POL,70,2010,.
POL,70,2011,.
POL,71t74,1995,100
POL,71t74,1996,116.1048634
POL,71t74,1997,127.5163849
POL,71t74,1998,135.6582555
POL,71t74,1999,140.2841517
POL,71t74,2000,146.6211164
POL,71t74,2001,147.3454247
POL,71t74,2002,148.6151636
POL,71t74,2003,151.8203012
POL,71t74,2004,152.9492838
POL,71t74,2005,146.7999941
POL,71t74,2006,146.0800845
POL,71t74,2007,151.3266006
POL,71t74,2008,NA
POL,71t74,2009,NA
POL,71t74,2010,.
POL,71t74,2011,.
POL,L,1995,100
POL,L,1996,120.8713055
POL,L,1997,140.52214
POL,L,1998,156.300704
POL,L,1999,167.2670741
POL,L,2000,178.6926843
POL,L,2001,184.148172
POL,L,2002,188.6315714
POL,L,2003,190.9116901
POL,L,2004,196.4851149
POL,L,2005,201.1454201
POL,L,2006,204.0849148
POL,L,2007,211.4146942
POL,L,2008,NA
POL,L,2009,NA
POL,L,2010,.
POL,L,2011,.
POL,M,1995,100
POL,M,1996,120.0329571
POL,M,1997,139.6725552
POL,M,1998,156.6720414
POL,M,1999,167.1350355
POL,M,2000,177.1887237
POL,M,2001,182.3077059
POL,M,2002,183.5196768
POL,M,2003,183.6543402
POL,M,2004,188.2825097
POL,M,2005,192.6821057
POL,M,2006,194.4610805
POL,M,2007,201.4452167
POL,M,2008,NA
POL,M,2009,NA
POL,M,2010,.
POL,M,2011,.
POL,N,1995,100
POL,N,1996,119.913827
POL,N,1997,138.1076137
POL,N,1998,153.0032315
POL,N,1999,163.022552
POL,N,2000,170.9781661
POL,N,2001,173.7599809
POL,N,2002,175.2577496
POL,N,2003,178.4191359
POL,N,2004,182.3601826
POL,N,2005,187.7015405
POL,N,2006,190.7346932
POL,N,2007,197.5849949
POL,N,2008,NA
POL,N,2009,NA
POL,N,2010,.
POL,N,2011,.
POL,O,1995,100
POL,O,1996,117.8477372
POL,O,1997,136.4474323
POL,O,1998,152.4014138
POL,O,1999,162.9270913
POL,O,2000,173.2621803
POL,O,2001,178.179361
POL,O,2002,179.4389771
POL,O,2003,180.3104858
POL,O,2004,185.9085869
POL,O,2005,188.3550489
POL,O,2006,190.4948368
POL,O,2007,197.336524
POL,O,2008,NA
POL,O,2009,NA
POL,O,2010,.
POL,O,2011,.
POL,P,1995,NA
POL,P,1996,NA
POL,P,1997,NA
POL,P,1998,NA
POL,P,1999,NA
POL,P,2000,NA
POL,P,2001,NA
POL,P,2002,NA
POL,P,2003,NA
POL,P,2004,NA
POL,P,2005,NA
POL,P,2006,NA
POL,P,2007,NA
POL,P,2008,NA
POL,P,2009,NA
POL,P,2010,.
POL,P,2011,.
PRT,AtB,1995,100
PRT,AtB,1996,102.3490471
PRT,AtB,1997,100.5950759
PRT,AtB,1998,102.299183
PRT,AtB,1999,100.1585937
PRT,AtB,2000,104.0826388
PRT,AtB,2001,105.29525
PRT,AtB,2002,106.5163434
PRT,AtB,2003,106.8658884
PRT,AtB,2004,106.8545782
PRT,AtB,2005,107.3486319
PRT,AtB,2006,121.7597217
PRT,AtB,2007,121.8218546
PRT,AtB,2008,125.2916197
PRT,AtB,2009,NA
PRT,AtB,2010,.
PRT,AtB,2011,.
PRT,C,1995,100
PRT,C,1996,103.7724451
PRT,C,1997,105.0502446
PRT,C,1998,103.9058188
PRT,C,1999,102.9650791
PRT,C,2000,110.1954619
PRT,C,2001,109.0070571
PRT,C,2002,111.8677859
PRT,C,2003,114.4586856
PRT,C,2004,113.433817
PRT,C,2005,114.3059083
PRT,C,2006,170.2344141
PRT,C,2007,176.3475744
PRT,C,2008,168.0363701
PRT,C,2009,NA
PRT,C,2010,.
PRT,C,2011,.
PRT,15t16,1995,100
PRT,15t16,1996,103.1599811
PRT,15t16,1997,104.3844989
PRT,15t16,1998,103.9283044
PRT,15t16,1999,105.0818628
PRT,15t16,2000,107.866774
PRT,15t16,2001,101.3385344
PRT,15t16,2002,99.0130241
PRT,15t16,2003,103.3615409
PRT,15t16,2004,103.8412645
PRT,15t16,2005,103.2552372
PRT,15t16,2006,71.25213157
PRT,15t16,2007,85.62337088
PRT,15t16,2008,93.79018089
PRT,15t16,2009,NA
PRT,15t16,2010,.
PRT,15t16,2011,.
PRT,17t18,1995,100
PRT,17t18,1996,103.9128345
PRT,17t18,1997,105.2887491
PRT,17t18,1998,104.8670059
PRT,17t18,1999,105.4789392
PRT,17t18,2000,110.121363
PRT,17t18,2001,105.5615535
PRT,17t18,2002,96.33515588
PRT,17t18,2003,101.7659388
PRT,17t18,2004,97.535951
PRT,17t18,2005,96.26229248
PRT,17t18,2006,44.86748212
PRT,17t18,2007,66.93919911
PRT,17t18,2008,70.786543
PRT,17t18,2009,NA
PRT,17t18,2010,.
PRT,17t18,2011,.
PRT,19,1995,100
PRT,19,1996,103.9128345
PRT,19,1997,105.2887491
PRT,19,1998,104.8670059
PRT,19,1999,105.4789392
PRT,19,2000,110.121363
PRT,19,2001,105.5615535
PRT,19,2002,96.33515588
PRT,19,2003,101.7659388
PRT,19,2004,97.535951
PRT,19,2005,96.26229248
PRT,19,2006,63.60745268
PRT,19,2007,105.5145379
PRT,19,2008,116.2421716
PRT,19,2009,NA
PRT,19,2010,.
PRT,19,2011,.
PRT,20,1995,100
PRT,20,1996,103.7077003
PRT,20,1997,105.0122382
PRT,20,1998,104.8221517
PRT,20,1999,106.7530267
PRT,20,2000,111.5060992
PRT,20,2001,110.9292795
PRT,20,2002,111.0110309
PRT,20,2003,107.3850387
PRT,20,2004,110.2956261
PRT,20,2005,110.305506
PRT,20,2006,107.9109492
PRT,20,2007,113.769584
PRT,20,2008,119.5713644
PRT,20,2009,NA
PRT,20,2010,.
PRT,20,2011,.
PRT,21t22,1995,100
PRT,21t22,1996,103.5933178
PRT,21t22,1997,105.3288401
PRT,21t22,1998,105.6563425
PRT,21t22,1999,108.001756
PRT,21t22,2000,112.0988939
PRT,21t22,2001,108.5642957
PRT,21t22,2002,109.0724733
PRT,21t22,2003,109.5964475
PRT,21t22,2004,104.9307418
PRT,21t22,2005,104.5931921
PRT,21t22,2006,93.98467402
PRT,21t22,2007,107.8792567
PRT,21t22,2008,116.2377188
PRT,21t22,2009,NA
PRT,21t22,2010,.
PRT,21t22,2011,.
PRT,23,1995,100
PRT,23,1996,100.8803844
PRT,23,1997,99.39801591
PRT,23,1998,97.99281263
PRT,23,1999,102.5751623
PRT,23,2000,105.0478193
PRT,23,2001,91.87346721
PRT,23,2002,76.3203435
PRT,23,2003,98.34708026
PRT,23,2004,111.7825521
PRT,23,2005,113.384218
PRT,23,2006,191.810961
PRT,23,2007,229.357773
PRT,23,2008,237.5110447
PRT,23,2009,NA
PRT,23,2010,.
PRT,23,2011,.
PRT,24,1995,100
PRT,24,1996,103.1279908
PRT,24,1997,104.8031651
PRT,24,1998,103.7196497
PRT,24,1999,103.9622384
PRT,24,2000,109.2896561
PRT,24,2001,97.90502356
PRT,24,2002,98.90755168
PRT,24,2003,100.2802428
PRT,24,2004,98.67350164
PRT,24,2005,97.89192209
PRT,24,2006,72.82150869
PRT,24,2007,94.33882845
PRT,24,2008,108.8650406
PRT,24,2009,NA
PRT,24,2010,.
PRT,24,2011,.
PRT,25,1995,100
PRT,25,1996,104.059845
PRT,25,1997,105.5754609
PRT,25,1998,105.1340143
PRT,25,1999,105.8348927
PRT,25,2000,111.0855798
PRT,25,2001,107.8013846
PRT,25,2002,109.7364401
PRT,25,2003,104.8105842
PRT,25,2004,104.1749913
PRT,25,2005,103.1371286
PRT,25,2006,85.76087015
PRT,25,2007,103.6081082
PRT,25,2008,106.9793744
PRT,25,2009,NA
PRT,25,2010,.
PRT,25,2011,.
PRT,26,1995,100
PRT,26,1996,103.7634808
PRT,26,1997,104.9398247
PRT,26,1998,104.1953826
PRT,26,1999,105.1357926
PRT,26,2000,110.2626243
PRT,26,2001,96.75190336
PRT,26,2002,96.85928819
PRT,26,2003,91.49686199
PRT,26,2004,92.68295866
PRT,26,2005,90.97006796
PRT,26,2006,69.24188989
PRT,26,2007,66.38509074
PRT,26,2008,80.12292577
PRT,26,2009,NA
PRT,26,2010,.
PRT,26,2011,.
PRT,27t28,1995,100
PRT,27t28,1996,103.4653459
PRT,27t28,1997,104.3593485
PRT,27t28,1998,103.5179639
PRT,27t28,1999,102.8003966
PRT,27t28,2000,107.0343475
PRT,27t28,2001,96.61506746
PRT,27t28,2002,100.9548416
PRT,27t28,2003,97.66986944
PRT,27t28,2004,89.57287083
PRT,27t28,2005,87.72861835
PRT,27t28,2006,75.16434627
PRT,27t28,2007,79.12716961
PRT,27t28,2008,98.66186447
PRT,27t28,2009,NA
PRT,27t28,2010,.
PRT,27t28,2011,.
PRT,29,1995,100
PRT,29,1996,104.0904647
PRT,29,1997,105.2156488
PRT,29,1998,104.6165363
PRT,29,1999,104.5714154
PRT,29,2000,109.7237585
PRT,29,2001,106.4210326
PRT,29,2002,105.0346351
PRT,29,2003,100.8695682
PRT,29,2004,100.1519188
PRT,29,2005,98.82715776
PRT,29,2006,141.9826193
PRT,29,2007,131.4675871
PRT,29,2008,145.5771647
PRT,29,2009,NA
PRT,29,2010,.
PRT,29,2011,.
PRT,30t33,1995,100
PRT,30t33,1996,103.2471035
PRT,30t33,1997,103.4150621
PRT,30t33,1998,101.6385918
PRT,30t33,1999,98.93141399
PRT,30t33,2000,97.36156241
PRT,30t33,2001,67.7357785
PRT,30t33,2002,88.49342175
PRT,30t33,2003,84.11199706
PRT,30t33,2004,83.19972274
PRT,30t33,2005,80.84959674
PRT,30t33,2006,68.55268712
PRT,30t33,2007,81.30175894
PRT,30t33,2008,104.1188362
PRT,30t33,2009,NA
PRT,30t33,2010,.
PRT,30t33,2011,.
PRT,34t35,1995,100
PRT,34t35,1996,103.4886774
PRT,34t35,1997,104.5642692
PRT,34t35,1998,103.4893213
PRT,34t35,1999,103.7642921
PRT,34t35,2000,106.5930023
PRT,34t35,2001,99.98250395
PRT,34t35,2002,103.162019
PRT,34t35,2003,102.7240748
PRT,34t35,2004,102.5878746
PRT,34t35,2005,101.6084087
PRT,34t35,2006,79.48733801
PRT,34t35,2007,35.36898676
PRT,34t35,2008,38.6132256
PRT,34t35,2009,NA
PRT,34t35,2010,.
PRT,34t35,2011,.
PRT,36t37,1995,100
PRT,36t37,1996,102.3431214
PRT,36t37,1997,101.6835082
PRT,36t37,1998,99.73322073
PRT,36t37,1999,97.91807792
PRT,36t37,2000,100.8681039
PRT,36t37,2001,70.37397789
PRT,36t37,2002,83.54570788
PRT,36t37,2003,88.13627991
PRT,36t37,2004,84.67554475
PRT,36t37,2005,83.01765838
PRT,36t37,2006,153.9693283
PRT,36t37,2007,164.7469677
PRT,36t37,2008,219.25696
PRT,36t37,2009,NA
PRT,36t37,2010,.
PRT,36t37,2011,.
PRT,E,1995,100
PRT,E,1996,103.4814591
PRT,E,1997,104.9955606
PRT,E,1998,102.2974012
PRT,E,1999,106.1068356
PRT,E,2000,110.5462438
PRT,E,2001,102.3474115
PRT,E,2002,112.4297169
PRT,E,2003,116.5071117
PRT,E,2004,116.8768607
PRT,E,2005,118.655016
PRT,E,2006,129.8290488
PRT,E,2007,154.1730365
PRT,E,2008,151.8398636
PRT,E,2009,NA
PRT,E,2010,.
PRT,E,2011,.
PRT,F,1995,100
PRT,F,1996,103.8701013
PRT,F,1997,105.4813072
PRT,F,1998,104.2099868
PRT,F,1999,104.7985997
PRT,F,2000,109.3199685
PRT,F,2001,106.9914786
PRT,F,2002,107.3786564
PRT,F,2003,105.1919611
PRT,F,2004,105.0773184
PRT,F,2005,104.2079224
PRT,F,2006,257.8698544
PRT,F,2007,332.0355308
PRT,F,2008,333.0246424
PRT,F,2009,NA
PRT,F,2010,.
PRT,F,2011,.
PRT,50,1995,100
PRT,50,1996,100.7021224
PRT,50,1997,100.7582702
PRT,50,1998,97.80211068
PRT,50,1999,97.19740883
PRT,50,2000,97.54553687
PRT,50,2001,107.4731524
PRT,50,2002,110.7958613
PRT,50,2003,109.0171276
PRT,50,2004,108.4253022
PRT,50,2005,108.4689068
PRT,50,2006,126.8178294
PRT,50,2007,138.3947533
PRT,50,2008,144.434557
PRT,50,2009,NA
PRT,50,2010,.
PRT,50,2011,.
PRT,51,1995,100
PRT,51,1996,101.0231251
PRT,51,1997,101.8314628
PRT,51,1998,100.6850347
PRT,51,1999,96.34613084
PRT,51,2000,97.88773031
PRT,51,2001,88.66623217
PRT,51,2002,95.4623526
PRT,51,2003,76.10862581
PRT,51,2004,78.98280286
PRT,51,2005,77.64930802
PRT,51,2006,90.78469573
PRT,51,2007,99.07223316
PRT,51,2008,144.434557
PRT,51,2009,NA
PRT,51,2010,.
PRT,51,2011,.
PRT,52,1995,100
PRT,52,1996,98.59605467
PRT,52,1997,94.2125338
PRT,52,1998,89.5318342
PRT,52,1999,85.48972582
PRT,52,2000,93.35934091
PRT,52,2001,76.8760636
PRT,52,2002,76.79501769
PRT,52,2003,64.7329705
PRT,52,2004,57.9510671
PRT,52,2005,55.78448184
PRT,52,2006,65.22115057
PRT,52,2007,71.17504756
PRT,52,2008,144.434557
PRT,52,2009,NA
PRT,52,2010,.
PRT,52,2011,.
PRT,H,1995,100
PRT,H,1996,101.6542529
PRT,H,1997,101.8868852
PRT,H,1998,98.36454918
PRT,H,1999,92.35381058
PRT,H,2000,96.53204236
PRT,H,2001,101.8725528
PRT,H,2002,102.9871209
PRT,H,2003,97.27070917
PRT,H,2004,95.00968128
PRT,H,2005,93.98218853
PRT,H,2006,154.7477776
PRT,H,2007,231.6083672
PRT,H,2008,269.3117231
PRT,H,2009,NA
PRT,H,2010,.
PRT,H,2011,.
PRT,60,1995,100
PRT,60,1996,101.4306115
PRT,60,1997,102.6147395
PRT,60,1998,103.6597758
PRT,60,1999,105.5570876
PRT,60,2000,110.0657896
PRT,60,2001,109.7168532
PRT,60,2002,115.016413
PRT,60,2003,117.354988
PRT,60,2004,121.0754916
PRT,60,2005,123.7455307
PRT,60,2006,112.3053902
PRT,60,2007,101.4942847
PRT,60,2008,92.57624306
PRT,60,2009,NA
PRT,60,2010,.
PRT,60,2011,.
PRT,61,1995,100
PRT,61,1996,101.4306115
PRT,61,1997,102.6147395
PRT,61,1998,103.6597758
PRT,61,1999,105.5570876
PRT,61,2000,110.0657896
PRT,61,2001,109.7168532
PRT,61,2002,115.016413
PRT,61,2003,117.354988
PRT,61,2004,121.0754916
PRT,61,2005,123.7455307
PRT,61,2006,112.3053902
PRT,61,2007,101.4942847
PRT,61,2008,92.57624306
PRT,61,2009,NA
PRT,61,2010,.
PRT,61,2011,.
PRT,62,1995,100
PRT,62,1996,101.4306115
PRT,62,1997,102.6147395
PRT,62,1998,103.6597758
PRT,62,1999,105.5570876
PRT,62,2000,110.0657896
PRT,62,2001,109.7168532
PRT,62,2002,115.016413
PRT,62,2003,117.354988
PRT,62,2004,121.0754916
PRT,62,2005,123.7455307
PRT,62,2006,112.3053902
PRT,62,2007,101.4942847
PRT,62,2008,92.57624306
PRT,62,2009,NA
PRT,62,2010,.
PRT,62,2011,.
PRT,63,1995,100
PRT,63,1996,101.4306115
PRT,63,1997,102.6147395
PRT,63,1998,103.6597758
PRT,63,1999,105.5570876
PRT,63,2000,110.0657896
PRT,63,2001,109.7168532
PRT,63,2002,115.016413
PRT,63,2003,117.354988
PRT,63,2004,121.0754916
PRT,63,2005,123.7455307
PRT,63,2006,112.3053902
PRT,63,2007,101.4942847
PRT,63,2008,92.57624306
PRT,63,2009,NA
PRT,63,2010,.
PRT,63,2011,.
PRT,64,1995,100
PRT,64,1996,101.8288268
PRT,64,1997,101.9574482
PRT,64,1998,101.5011154
PRT,64,1999,92.68110318
PRT,64,2000,95.52164335
PRT,64,2001,73.80745357
PRT,64,2002,79.58187072
PRT,64,2003,82.48387736
PRT,64,2004,69.03150744
PRT,64,2005,66.2968369
PRT,64,2006,60.167766
PRT,64,2007,54.37570151
PRT,64,2008,92.57624306
PRT,64,2009,NA
PRT,64,2010,.
PRT,64,2011,.
PRT,J,1995,100
PRT,J,1996,95.49410172
PRT,J,1997,91.19546252
PRT,J,1998,82.41065312
PRT,J,1999,71.20902641
PRT,J,2000,83.48046642
PRT,J,2001,96.35586329
PRT,J,2002,91.28854798
PRT,J,2003,101.0382536
PRT,J,2004,85.68061324
PRT,J,2005,84.49689137
PRT,J,2006,81.5066881
PRT,J,2007,57.84508378
PRT,J,2008,79.88482336
PRT,J,2009,NA
PRT,J,2010,.
PRT,J,2011,.
PRT,70,1995,100
PRT,70,1996,103.079909
PRT,70,1997,105.4137733
PRT,70,1998,106.2255773
PRT,70,1999,108.885331
PRT,70,2000,113.7983129
PRT,70,2001,117.0827744
PRT,70,2002,122.0134157
PRT,70,2003,125.2806159
PRT,70,2004,130.6004035
PRT,70,2005,135.5112379
PRT,70,2006,165.4925488
PRT,70,2007,165.7588415
PRT,70,2008,147.5670908
PRT,70,2009,NA
PRT,70,2010,.
PRT,70,2011,.
PRT,71t74,1995,100
PRT,71t74,1996,97.48901986
PRT,71t74,1997,95.66241144
PRT,71t74,1998,87.48970843
PRT,71t74,1999,84.38259091
PRT,71t74,2000,78.6790831
PRT,71t74,2001,72.67343966
PRT,71t74,2002,65.76246443
PRT,71t74,2003,69.15718842
PRT,71t74,2004,61.47174094
PRT,71t74,2005,59.87391017
PRT,71t74,2006,73.12076955
PRT,71t74,2007,73.2384276
PRT,71t74,2008,147.5670908
PRT,71t74,2009,NA
PRT,71t74,2010,.
PRT,71t74,2011,.
PRT,L,1995,100
PRT,L,1996,99.83954743
PRT,L,1997,99.27619315
PRT,L,1998,94.05652439
PRT,L,1999,87.80031617
PRT,L,2000,91.23807119
PRT,L,2001,95.5847952
PRT,L,2002,96.27659605
PRT,L,2003,88.1515745
PRT,L,2004,99.79269695
PRT,L,2005,99.92542607
PRT,L,2006,107.0269077
PRT,L,2007,114.2349405
PRT,L,2008,133.1784837
PRT,L,2009,NA
PRT,L,2010,.
PRT,L,2011,.
PRT,M,1995,100
PRT,M,1996,97.93487472
PRT,M,1997,92.10582795
PRT,M,1998,81.31149058
PRT,M,1999,70.94008499
PRT,M,2000,71.69452076
PRT,M,2001,70.28820828
PRT,M,2002,65.76825023
PRT,M,2003,56.55747424
PRT,M,2004,53.71107151
PRT,M,2005,51.32568932
PRT,M,2006,45.88678698
PRT,M,2007,47.06754659
PRT,M,2008,101.468825
PRT,M,2009,NA
PRT,M,2010,.
PRT,M,2011,.
PRT,N,1995,100
PRT,N,1996,97.95402491
PRT,N,1997,94.32636159
PRT,N,1998,85.8506155
PRT,N,1999,76.58402928
PRT,N,2000,82.79361695
PRT,N,2001,104.0023083
PRT,N,2002,82.56660807
PRT,N,2003,72.77870204
PRT,N,2004,70.83416383
PRT,N,2005,68.32966284
PRT,N,2006,97.94970789
PRT,N,2007,99.61548509
PRT,N,2008,156.2844147
PRT,N,2009,NA
PRT,N,2010,.
PRT,N,2011,.
PRT,O,1995,100
PRT,O,1996,100.636717
PRT,O,1997,100.1454245
PRT,O,1998,97.82068497
PRT,O,1999,95.98315272
PRT,O,2000,92.29689338
PRT,O,2001,94.77559014
PRT,O,2002,90.73879956
PRT,O,2003,83.98544168
PRT,O,2004,74.76194764
PRT,O,2005,73.29869962
PRT,O,2006,66.92833386
PRT,O,2007,67.78008903
PRT,O,2008,101.7338137
PRT,O,2009,NA
PRT,O,2010,.
PRT,O,2011,.
PRT,P,1995,NA
PRT,P,1996,NA
PRT,P,1997,NA
PRT,P,1998,NA
PRT,P,1999,NA
PRT,P,2000,NA
PRT,P,2001,NA
PRT,P,2002,NA
PRT,P,2003,NA
PRT,P,2004,NA
PRT,P,2005,NA
PRT,P,2006,NA
PRT,P,2007,NA
PRT,P,2008,NA
PRT,P,2009,NA
PRT,P,2010,.
PRT,P,2011,.
ROU,AtB,1995,100
ROU,AtB,1996,153.3696783
ROU,AtB,1997,322.8879453
ROU,AtB,1998,435.7090555
ROU,AtB,1999,654.2847549
ROU,AtB,2000,966.9344061
ROU,AtB,2001,1395.027922
ROU,AtB,2002,1714.876024
ROU,AtB,2003,2070.264063
ROU,AtB,2004,2362.972653
ROU,AtB,2005,2607.184312
ROU,AtB,2006,2801.702554
ROU,AtB,2007,3060.320914
ROU,AtB,2008,3462.726935
ROU,AtB,2009,3550.969772
ROU,AtB,2010,.
ROU,AtB,2011,.
ROU,C,1995,100
ROU,C,1996,153.3696783
ROU,C,1997,322.8879453
ROU,C,1998,435.7090555
ROU,C,1999,654.2847549
ROU,C,2000,966.9344061
ROU,C,2001,1395.027922
ROU,C,2002,1714.876024
ROU,C,2003,2070.264063
ROU,C,2004,2362.972653
ROU,C,2005,2607.184312
ROU,C,2006,2801.702554
ROU,C,2007,3060.320914
ROU,C,2008,3462.726935
ROU,C,2009,3550.969772
ROU,C,2010,.
ROU,C,2011,.
ROU,15t16,1995,100
ROU,15t16,1996,153.3696783
ROU,15t16,1997,322.8879453
ROU,15t16,1998,435.7090555
ROU,15t16,1999,654.2847549
ROU,15t16,2000,966.9344061
ROU,15t16,2001,1395.027922
ROU,15t16,2002,1714.876024
ROU,15t16,2003,2070.264063
ROU,15t16,2004,2362.972653
ROU,15t16,2005,2607.184312
ROU,15t16,2006,2801.702554
ROU,15t16,2007,3060.320914
ROU,15t16,2008,3462.726935
ROU,15t16,2009,3550.969772
ROU,15t16,2010,.
ROU,15t16,2011,.
ROU,17t18,1995,100
ROU,17t18,1996,153.3696783
ROU,17t18,1997,322.8879453
ROU,17t18,1998,435.7090555
ROU,17t18,1999,654.2847549
ROU,17t18,2000,966.9344061
ROU,17t18,2001,1395.027922
ROU,17t18,2002,1714.876024
ROU,17t18,2003,2070.264063
ROU,17t18,2004,2362.972653
ROU,17t18,2005,2607.184312
ROU,17t18,2006,2801.702554
ROU,17t18,2007,3060.320914
ROU,17t18,2008,3462.726935
ROU,17t18,2009,3550.969772
ROU,17t18,2010,.
ROU,17t18,2011,.
ROU,19,1995,100
ROU,19,1996,153.3696783
ROU,19,1997,322.8879453
ROU,19,1998,435.7090555
ROU,19,1999,654.2847549
ROU,19,2000,966.9344061
ROU,19,2001,1395.027922
ROU,19,2002,1714.876024
ROU,19,2003,2070.264063
ROU,19,2004,2362.972653
ROU,19,2005,2607.184312
ROU,19,2006,2801.702554
ROU,19,2007,3060.320914
ROU,19,2008,3462.726935
ROU,19,2009,3550.969772
ROU,19,2010,.
ROU,19,2011,.
ROU,20,1995,100
ROU,20,1996,153.3696783
ROU,20,1997,322.8879453
ROU,20,1998,435.7090555
ROU,20,1999,654.2847549
ROU,20,2000,966.9344061
ROU,20,2001,1395.027922
ROU,20,2002,1714.876024
ROU,20,2003,2070.264063
ROU,20,2004,2362.972653
ROU,20,2005,2607.184312
ROU,20,2006,2801.702554
ROU,20,2007,3060.320914
ROU,20,2008,3462.726935
ROU,20,2009,3550.969772
ROU,20,2010,.
ROU,20,2011,.
ROU,21t22,1995,100
ROU,21t22,1996,153.3696783
ROU,21t22,1997,322.8879453
ROU,21t22,1998,435.7090555
ROU,21t22,1999,654.2847549
ROU,21t22,2000,966.9344061
ROU,21t22,2001,1395.027922
ROU,21t22,2002,1714.876024
ROU,21t22,2003,2070.264063
ROU,21t22,2004,2362.972653
ROU,21t22,2005,2607.184312
ROU,21t22,2006,2801.702554
ROU,21t22,2007,3060.320914
ROU,21t22,2008,3462.726935
ROU,21t22,2009,3550.969772
ROU,21t22,2010,.
ROU,21t22,2011,.
ROU,23,1995,100
ROU,23,1996,153.3696783
ROU,23,1997,322.8879453
ROU,23,1998,435.7090555
ROU,23,1999,654.2847549
ROU,23,2000,966.9344061
ROU,23,2001,1395.027922
ROU,23,2002,1714.876024
ROU,23,2003,2070.264063
ROU,23,2004,2362.972653
ROU,23,2005,2607.184312
ROU,23,2006,2801.702554
ROU,23,2007,3060.320914
ROU,23,2008,3462.726935
ROU,23,2009,3550.969772
ROU,23,2010,.
ROU,23,2011,.
ROU,24,1995,100
ROU,24,1996,153.3696783
ROU,24,1997,322.8879453
ROU,24,1998,435.7090555
ROU,24,1999,654.2847549
ROU,24,2000,966.9344061
ROU,24,2001,1395.027922
ROU,24,2002,1714.876024
ROU,24,2003,2070.264063
ROU,24,2004,2362.972653
ROU,24,2005,2607.184312
ROU,24,2006,2801.702554
ROU,24,2007,3060.320914
ROU,24,2008,3462.726935
ROU,24,2009,3550.969772
ROU,24,2010,.
ROU,24,2011,.
ROU,25,1995,100
ROU,25,1996,153.3696783
ROU,25,1997,322.8879453
ROU,25,1998,435.7090555
ROU,25,1999,654.2847549
ROU,25,2000,966.9344061
ROU,25,2001,1395.027922
ROU,25,2002,1714.876024
ROU,25,2003,2070.264063
ROU,25,2004,2362.972653
ROU,25,2005,2607.184312
ROU,25,2006,2801.702554
ROU,25,2007,3060.320914
ROU,25,2008,3462.726935
ROU,25,2009,3550.969772
ROU,25,2010,.
ROU,25,2011,.
ROU,26,1995,100
ROU,26,1996,153.3696783
ROU,26,1997,322.8879453
ROU,26,1998,435.7090555
ROU,26,1999,654.2847549
ROU,26,2000,966.9344061
ROU,26,2001,1395.027922
ROU,26,2002,1714.876024
ROU,26,2003,2070.264063
ROU,26,2004,2362.972653
ROU,26,2005,2607.184312
ROU,26,2006,2801.702554
ROU,26,2007,3060.320914
ROU,26,2008,3462.726935
ROU,26,2009,3550.969772
ROU,26,2010,.
ROU,26,2011,.
ROU,27t28,1995,100
ROU,27t28,1996,153.3696783
ROU,27t28,1997,322.8879453
ROU,27t28,1998,435.7090555
ROU,27t28,1999,654.2847549
ROU,27t28,2000,966.9344061
ROU,27t28,2001,1395.027922
ROU,27t28,2002,1714.876024
ROU,27t28,2003,2070.264063
ROU,27t28,2004,2362.972653
ROU,27t28,2005,2607.184312
ROU,27t28,2006,2801.702554
ROU,27t28,2007,3060.320914
ROU,27t28,2008,3462.726935
ROU,27t28,2009,3550.969772
ROU,27t28,2010,.
ROU,27t28,2011,.
ROU,29,1995,100
ROU,29,1996,153.3696783
ROU,29,1997,322.8879453
ROU,29,1998,435.7090555
ROU,29,1999,654.2847549
ROU,29,2000,966.9344061
ROU,29,2001,1395.027922
ROU,29,2002,1714.876024
ROU,29,2003,2070.264063
ROU,29,2004,2362.972653
ROU,29,2005,2607.184312
ROU,29,2006,2801.702554
ROU,29,2007,3060.320914
ROU,29,2008,3462.726935
ROU,29,2009,3550.969772
ROU,29,2010,.
ROU,29,2011,.
ROU,30t33,1995,100
ROU,30t33,1996,153.3696783
ROU,30t33,1997,322.8879453
ROU,30t33,1998,435.7090555
ROU,30t33,1999,654.2847549
ROU,30t33,2000,966.9344061
ROU,30t33,2001,1395.027922
ROU,30t33,2002,1714.876024
ROU,30t33,2003,2070.264063
ROU,30t33,2004,2362.972653
ROU,30t33,2005,2607.184312
ROU,30t33,2006,2801.702554
ROU,30t33,2007,3060.320914
ROU,30t33,2008,3462.726935
ROU,30t33,2009,3550.969772
ROU,30t33,2010,.
ROU,30t33,2011,.
ROU,34t35,1995,100
ROU,34t35,1996,153.3696783
ROU,34t35,1997,322.8879453
ROU,34t35,1998,435.7090555
ROU,34t35,1999,654.2847549
ROU,34t35,2000,966.9344061
ROU,34t35,2001,1395.027922
ROU,34t35,2002,1714.876024
ROU,34t35,2003,2070.264063
ROU,34t35,2004,2362.972653
ROU,34t35,2005,2607.184312
ROU,34t35,2006,2801.702554
ROU,34t35,2007,3060.320914
ROU,34t35,2008,3462.726935
ROU,34t35,2009,3550.969772
ROU,34t35,2010,.
ROU,34t35,2011,.
ROU,36t37,1995,100
ROU,36t37,1996,153.3696783
