iso_i,Code,year,real_k
HUN,O,2007,1067896.002
HUN,O,2008,NA
HUN,O,2009,NA
HUN,O,2010,.
HUN,O,2011,.
HUN,P,1995,NA
HUN,P,1996,NA
HUN,P,1997,NA
HUN,P,1998,NA
HUN,P,1999,NA
HUN,P,2000,NA
HUN,P,2001,NA
HUN,P,2002,NA
HUN,P,2003,NA
HUN,P,2004,NA
HUN,P,2005,NA
HUN,P,2006,NA
HUN,P,2007,NA
HUN,P,2008,NA
HUN,P,2009,NA
HUN,P,2010,.
HUN,P,2011,.
IDN,AtB,1995,66652174.82
IDN,AtB,1996,68461986.98
IDN,AtB,1997,70311339.34
IDN,AtB,1998,70555422.32
IDN,AtB,1999,69846093.12
IDN,AtB,2000,69814625.49
IDN,AtB,2001,69946044.86
IDN,AtB,2002,69783175.55
IDN,AtB,2003,69713391.88
IDN,AtB,2004,70331991.23
IDN,AtB,2005,71360030.91
IDN,AtB,2006,72576770.44
IDN,AtB,2007,74806563.18
IDN,AtB,2008,78119191.2
IDN,AtB,2009,81273043.78
IDN,AtB,2010,.
IDN,AtB,2011,.
IDN,C,1995,31220267.97
IDN,C,1996,33569619.68
IDN,C,1997,35937540.17
IDN,C,1998,36977672.57
IDN,C,1999,37240857.53
IDN,C,2000,37870073.67
IDN,C,2001,38794691.49
IDN,C,2002,39537495.01
IDN,C,2003,40084692.19
IDN,C,2004,40948323.04
IDN,C,2005,42083945.97
IDN,C,2006,43092147.33
IDN,C,2007,44667507
IDN,C,2008,46937754.33
IDN,C,2009,48958655.99
IDN,C,2010,.
IDN,C,2011,.
IDN,15t16,1995,19240702.22
IDN,15t16,1996,19952325.44
IDN,15t16,1997,22574067.18
IDN,15t16,1998,23358017.49
IDN,15t16,1999,23621540.3
IDN,15t16,2000,24712000.17
IDN,15t16,2001,25304507.78
IDN,15t16,2002,26102097.22
IDN,15t16,2003,26890329.17
IDN,15t16,2004,28246652.97
IDN,15t16,2005,29903993.23
IDN,15t16,2006,31204808.15
IDN,15t16,2007,32868537.54
IDN,15t16,2008,35018161.58
IDN,15t16,2009,36531984.12
IDN,15t16,2010,.
IDN,15t16,2011,.
IDN,17t18,1995,37328876.92
IDN,17t18,1996,37564053.57
IDN,17t18,1997,38032686.35
IDN,17t18,1998,36920810.5
IDN,17t18,1999,35453279.84
IDN,17t18,2000,33648243.3
IDN,17t18,2001,32266806.37
IDN,17t18,2002,30568665.38
IDN,17t18,2003,29026298.76
IDN,17t18,2004,27701645.04
IDN,17t18,2005,26715494.37
IDN,17t18,2006,26186839.52
IDN,17t18,2007,26021510.83
IDN,17t18,2008,24819987.98
IDN,17t18,2009,25508043.93
IDN,17t18,2010,.
IDN,17t18,2011,.
IDN,19,1995,5458827.435
IDN,19,1996,5551470.199
IDN,19,1997,5682290.284
IDN,19,1998,5569956.412
IDN,19,1999,5398228.034
IDN,19,2000,5173526.496
IDN,19,2001,5101450.658
IDN,19,2002,4970455.6
IDN,19,2003,4856420.066
IDN,19,2004,4777331.272
IDN,19,2005,4752452.716
IDN,19,2006,4573198.109
IDN,19,2007,4289336.392
IDN,19,2008,5993940.165
IDN,19,2009,6239805.982
IDN,19,2010,.
IDN,19,2011,.
IDN,20,1995,15034919.55
IDN,20,1996,14347279.25
IDN,20,1997,15166771.42
IDN,20,1998,16152551.83
IDN,20,1999,16359141.6
IDN,20,2000,16776288.75
IDN,20,2001,16864649.05
IDN,20,2002,16809380.01
IDN,20,2003,16833413.74
IDN,20,2004,16976735.83
IDN,20,2005,17181180.95
IDN,20,2006,17238511.66
IDN,20,2007,17763214.83
IDN,20,2008,18583560.18
IDN,20,2009,19316348.84
IDN,20,2010,.
IDN,20,2011,.
IDN,21t22,1995,21869249.33
IDN,21t22,1996,20810388.5
IDN,21t22,1997,21199714.12
IDN,21t22,1998,21514435.74
IDN,21t22,1999,21345343.9
IDN,21t22,2000,20585735.32
IDN,21t22,2001,20064254.47
IDN,21t22,2002,19576598.57
IDN,21t22,2003,19275639.28
IDN,21t22,2004,19311343.91
IDN,21t22,2005,19457750.61
IDN,21t22,2006,19500979.06
IDN,21t22,2007,19951898.84
IDN,21t22,2008,20721823.33
IDN,21t22,2009,21446086.51
IDN,21t22,2010,.
IDN,21t22,2011,.
IDN,23,1995,7766017.401
IDN,23,1996,8296988.625
IDN,23,1997,8386515.453
IDN,23,1998,10057647.15
IDN,23,1999,9959494.058
IDN,23,2000,10188057.55
IDN,23,2001,9829753.748
IDN,23,2002,9195185.517
IDN,23,2003,8596242.737
IDN,23,2004,8031598.069
IDN,23,2005,7686712.144
IDN,23,2006,7495812.402
IDN,23,2007,7381900.697
IDN,23,2008,7608860.478
IDN,23,2009,7853019.712
IDN,23,2010,.
IDN,23,2011,.
IDN,24,1995,17564721.88
IDN,24,1996,18149372.09
IDN,24,1997,20277456.58
IDN,24,1998,20672833.75
IDN,24,1999,21689050.45
IDN,24,2000,23335722.86
IDN,24,2001,24189566.5
IDN,24,2002,25725707.85
IDN,24,2003,26941465.38
IDN,24,2004,28793191.57
IDN,24,2005,31030064.62
IDN,24,2006,32424389.01
IDN,24,2007,35920445.7
IDN,24,2008,38566964.64
IDN,24,2009,40260487.99
IDN,24,2010,.
IDN,24,2011,.
IDN,25,1995,6037562.102
IDN,25,1996,6145126.585
IDN,25,1997,6756481.719
IDN,25,1998,6784323.85
IDN,25,1999,7007986.99
IDN,25,2000,7411713.843
IDN,25,2001,7709306.739
IDN,25,2002,8227549.849
IDN,25,2003,8649253.795
IDN,25,2004,9282675.897
IDN,25,2005,10045900.46
IDN,25,2006,10451606.72
IDN,25,2007,9783492.899
IDN,25,2008,10180364.43
IDN,25,2009,10605827.72
IDN,25,2010,.
IDN,25,2011,.
IDN,26,1995,13597418.61
IDN,26,1996,14342814.69
IDN,26,1997,16348604.18
IDN,26,1998,18047040.8
IDN,26,1999,19172247.48
IDN,26,2000,19413746.3
IDN,26,2001,19795285.1
IDN,26,2002,20432360.76
IDN,26,2003,20567457.04
IDN,26,2004,21063664.05
IDN,26,2005,21687218.43
IDN,26,2006,22129158.31
IDN,26,2007,22890185.98
IDN,26,2008,23990816.67
IDN,26,2009,25003808.25
IDN,26,2010,.
IDN,26,2011,.
IDN,27t28,1995,23034456.32
IDN,27t28,1996,24353789.06
IDN,27t28,1997,27829146.92
IDN,27t28,1998,29089722.17
IDN,27t28,1999,29411300.87
IDN,27t28,2000,30929572.06
IDN,27t28,2001,32246671.49
IDN,27t28,2002,33843360.67
IDN,27t28,2003,34899836.13
IDN,27t28,2004,37020058.67
IDN,27t28,2005,39896893.91
IDN,27t28,2006,42258619.52
IDN,27t28,2007,45029821.11
IDN,27t28,2008,48325125.03
IDN,27t28,2009,50482012.75
IDN,27t28,2010,.
IDN,27t28,2011,.
IDN,29,1995,95193.01472
IDN,29,1996,92682.98712
IDN,29,1997,98899.5078
IDN,29,1998,98436.03509
IDN,29,1999,96755.74669
IDN,29,2000,96435.76472
IDN,29,2001,103424.3792
IDN,29,2002,111407.707
IDN,29,2003,120491.6432
IDN,29,2004,137586.9019
IDN,29,2005,158277.7346
IDN,29,2006,175829.2103
IDN,29,2007,245115.5923
IDN,29,2008,305945.11
IDN,29,2009,310963.7756
IDN,29,2010,.
IDN,29,2011,.
IDN,30t33,1995,354287.5432
IDN,30t33,1996,350506.7545
IDN,30t33,1997,380909.4085
IDN,30t33,1998,385011.2626
IDN,30t33,1999,384125.9091
IDN,30t33,2000,389797.3347
IDN,30t33,2001,398612.131
IDN,30t33,2002,408552.626
IDN,30t33,2003,419601.574
IDN,30t33,2004,453616.5376
IDN,30t33,2005,493460.0894
IDN,30t33,2006,511566.3237
IDN,30t33,2007,492605.7203
IDN,30t33,2008,576038.881
IDN,30t33,2009,600205.0075
IDN,30t33,2010,.
IDN,30t33,2011,.
IDN,34t35,1995,528799.6444
IDN,34t35,1996,509782.0313
IDN,34t35,1997,538947.1047
IDN,34t35,1998,530949.7077
IDN,34t35,1999,516419.6926
IDN,34t35,2000,509592.1065
IDN,34t35,2001,537256.3881
IDN,34t35,2002,569174.999
IDN,34t35,2003,605719.0782
IDN,34t35,2004,681073.0025
IDN,34t35,2005,771873.2484
IDN,34t35,2006,759976.5031
IDN,34t35,2007,904499.1565
IDN,34t35,2008,931241.7075
IDN,34t35,2009,965072.899
IDN,34t35,2010,.
IDN,34t35,2011,.
IDN,36t37,1995,96455.69049
IDN,36t37,1996,104859.0728
IDN,36t37,1997,120548.1449
IDN,36t37,1998,148319.1484
IDN,36t37,1999,161157.943
IDN,36t37,2000,194329.1328
IDN,36t37,2001,192817.2235
IDN,36t37,2002,195490.2253
IDN,36t37,2003,211780.1862
IDN,36t37,2004,206237.3453
IDN,36t37,2005,253756.8265
IDN,36t37,2006,335747.6132
IDN,36t37,2007,355511.0394
IDN,36t37,2008,360843.7887
IDN,36t37,2009,363482.0758
IDN,36t37,2010,.
IDN,36t37,2011,.
IDN,E,1995,58989544.57
IDN,E,1996,69795270.64
IDN,E,1997,82364833.68
IDN,E,1998,90478597.64
IDN,E,1999,96491655.28
IDN,E,2000,104361610.9
IDN,E,2001,110431821.4
IDN,E,2002,119010445.5
IDN,E,2003,125371039.1
IDN,E,2004,132758548.4
IDN,E,2005,137828893.8
IDN,E,2006,142635802.2
IDN,E,2007,150546211.6
IDN,E,2008,159488619.6
IDN,E,2009,167229208
IDN,E,2010,.
IDN,E,2011,.
IDN,F,1995,24965330.66
IDN,F,1996,24911267.48
IDN,F,1997,24850767.97
IDN,F,1998,23709791.84
IDN,F,1999,22335325.21
IDN,F,2000,21035617.63
IDN,F,2001,19734587.17
IDN,F,2002,18491020.76
IDN,F,2003,17519702.84
IDN,F,2004,17003612.98
IDN,F,2005,16955115.19
IDN,F,2006,16926120.03
IDN,F,2007,16866552.95
IDN,F,2008,17279865.93
IDN,F,2009,17807308.16
IDN,F,2010,.
IDN,F,2011,.
IDN,50,1995,NA
IDN,50,1996,NA
IDN,50,1997,NA
IDN,50,1998,NA
IDN,50,1999,NA
IDN,50,2000,NA
IDN,50,2001,NA
IDN,50,2002,NA
IDN,50,2003,NA
IDN,50,2004,NA
IDN,50,2005,NA
IDN,50,2006,NA
IDN,50,2007,NA
IDN,50,2008,NA
IDN,50,2009,NA
IDN,50,2010,.
IDN,50,2011,.
IDN,51,1995,41713636.85
IDN,51,1996,48911453.03
IDN,51,1997,55470110.47
IDN,51,1998,56932807.34
IDN,51,1999,57521651.24
IDN,51,2000,59359800.42
IDN,51,2001,61596177.71
IDN,51,2002,63729207.06
IDN,51,2003,66036993.87
IDN,51,2004,68750090.66
IDN,51,2005,72910881.18
IDN,51,2006,75982314.96
IDN,51,2007,79299100.37
IDN,51,2008,82940725.68
IDN,51,2009,86672131.08
IDN,51,2010,.
IDN,51,2011,.
IDN,52,1995,24996967.53
IDN,52,1996,29320973.17
IDN,52,1997,33260331.81
IDN,52,1998,34155809.48
IDN,52,1999,34529959.44
IDN,52,2000,35645060.77
IDN,52,2001,36995678.03
IDN,52,2002,38282848.81
IDN,52,2003,39672857.87
IDN,52,2004,41299951.91
IDN,52,2005,43793355.27
IDN,52,2006,45630141.74
IDN,52,2007,47610601.94
IDN,52,2008,49823759.78
IDN,52,2009,52089749.49
IDN,52,2010,.
IDN,52,2011,.
IDN,H,1995,32078126.83
IDN,H,1996,37088748.04
IDN,H,1997,40924948.57
IDN,H,1998,42231064.73
IDN,H,1999,42807676.13
IDN,H,2000,43230385.74
IDN,H,2001,43192992.48
IDN,H,2002,42631756.38
IDN,H,2003,41400526.57
IDN,H,2004,40676604.72
IDN,H,2005,39226463.68
IDN,H,2006,40368509.05
IDN,H,2007,40961354.15
IDN,H,2008,42493526.63
IDN,H,2009,44315339
IDN,H,2010,.
IDN,H,2011,.
IDN,60,1995,23777222.96
IDN,60,1996,33137479.1
IDN,60,1997,43623279.42
IDN,60,1998,45179281.45
IDN,60,1999,45792605.73
IDN,60,2000,48616179.18
IDN,60,2001,54563393.68
IDN,60,2002,59461863.4
IDN,60,2003,63673202.15
IDN,60,2004,68221176.52
IDN,60,2005,73296532.34
IDN,60,2006,74519820.03
IDN,60,2007,73510688.57
IDN,60,2008,73204087.29
IDN,60,2009,76454858.71
IDN,60,2010,.
IDN,60,2011,.
IDN,61,1995,7085040.454
IDN,61,1996,10837698.51
IDN,61,1997,14324778.22
IDN,61,1998,19098864.64
IDN,61,1999,22924391.79
IDN,61,2000,27005957.14
IDN,61,2001,29005913.06
IDN,61,2002,29402547.45
IDN,61,2003,29711274.95
IDN,61,2004,29822110.14
IDN,61,2005,31215215.74
IDN,61,2006,32306927.32
IDN,61,2007,30339650.32
IDN,61,2008,28447233.74
IDN,61,2009,29735611.48
IDN,61,2010,.
IDN,61,2011,.
IDN,62,1995,5649265.468
IDN,62,1996,8960649.873
IDN,62,1997,12021541.74
IDN,62,1998,11260232.4
IDN,62,1999,11457413.7
IDN,62,2000,13537685.03
IDN,62,2001,13623686.84
IDN,62,2002,13045910.76
IDN,62,2003,13494236.7
IDN,62,2004,13310520.28
IDN,62,2005,13540912.72
IDN,62,2006,14025780
IDN,62,2007,14117835.86
IDN,62,2008,13880391.89
IDN,62,2009,14171855.88
IDN,62,2010,.
IDN,62,2011,.
IDN,63,1995,6224417.411
IDN,63,1996,8579174.603
IDN,63,1997,10846958.07
IDN,63,1998,12811083.06
IDN,63,1999,14098888.43
IDN,63,2000,15261997.39
IDN,63,2001,16158371.25
IDN,63,2002,16406653.68
IDN,63,2003,16651963.84
IDN,63,2004,16758339.44
IDN,63,2005,16367435.88
IDN,63,2006,16986314.87
IDN,63,2007,16245724.56
IDN,63,2008,15630417.27
IDN,63,2009,16314008.39
IDN,63,2010,.
IDN,63,2011,.
IDN,64,1995,9694115.68
IDN,64,1996,13774833.97
IDN,64,1997,18206127.08
IDN,64,1998,23205222.9
IDN,64,1999,25357949.44
IDN,64,2000,26939273.13
IDN,64,2001,32566920.05
IDN,64,2002,39354021.47
IDN,64,2003,46884849.34
IDN,64,2004,59559518.44
IDN,64,2005,76846163.52
IDN,64,2006,94932330.07
IDN,64,2007,118009424.9
IDN,64,2008,138031533.7
IDN,64,2009,143524913.8
IDN,64,2010,.
IDN,64,2011,.
IDN,J,1995,219210570.3
IDN,J,1996,215907754.1
IDN,J,1997,212171108.1
IDN,J,1998,188404130.8
IDN,J,1999,173395109.1
IDN,J,2000,165504166.6
IDN,J,2001,158157703.9
IDN,J,2002,149250778.1
IDN,J,2003,140626497.4
IDN,J,2004,133407240.8
IDN,J,2005,126706540.5
IDN,J,2006,121874447
IDN,J,2007,121816626.1
IDN,J,2008,120426496.5
IDN,J,2009,123113195.8
IDN,J,2010,.
IDN,J,2011,.
IDN,70,1995,82979062.04
IDN,70,1996,86440052.99
IDN,70,1997,88026078.42
IDN,70,1998,95133771.44
IDN,70,1999,95486346.28
IDN,70,2000,94426860.29
IDN,70,2001,98513286
IDN,70,2002,101968922.8
IDN,70,2003,106497147.2
IDN,70,2004,111517387.5
IDN,70,2005,117061298.9
IDN,70,2006,119190219.1
IDN,70,2007,118973135
IDN,70,2008,122598063.9
IDN,70,2009,128651395.4
IDN,70,2010,.
IDN,70,2011,.
IDN,71t74,1995,57387638.99
IDN,71t74,1996,62703335.14
IDN,71t74,1997,66084374.49
IDN,71t74,1998,73858661.04
IDN,71t74,1999,75745662.33
IDN,71t74,2000,76344829.74
IDN,71t74,2001,71275776.07
IDN,71t74,2002,66341753.84
IDN,71t74,2003,61765248.06
IDN,71t74,2004,58916679.32
IDN,71t74,2005,56954500.41
IDN,71t74,2006,58862732.25
IDN,71t74,2007,59261544.51
IDN,71t74,2008,59505080.32
IDN,71t74,2009,61214619.7
IDN,71t74,2010,.
IDN,71t74,2011,.
IDN,L,1995,347320696.4
IDN,L,1996,349698451.5
IDN,L,1997,355467084
IDN,L,1998,351312215.4
IDN,L,1999,346795237
IDN,L,2000,341889410.8
IDN,L,2001,335489040.5
IDN,L,2002,328792074
IDN,L,2003,325336799.2
IDN,L,2004,318879660.7
IDN,L,2005,313729220
IDN,L,2006,309392553.7
IDN,L,2007,308565523
IDN,L,2008,314951189.4
IDN,L,2009,326946917.2
IDN,L,2010,.
IDN,L,2011,.
IDN,M,1995,14012962.5
IDN,M,1996,15293334.95
IDN,M,1997,16387856.41
IDN,M,1998,16522029.88
IDN,M,1999,17075703.66
IDN,M,2000,17818926.86
IDN,M,2001,19034382.56
IDN,M,2002,20578761.84
IDN,M,2003,21259883.11
IDN,M,2004,22520455.17
IDN,M,2005,23744412.37
IDN,M,2006,24964896.49
IDN,M,2007,26506295.16
IDN,M,2008,28015572.98
IDN,M,2009,29348591.01
IDN,M,2010,.
IDN,M,2011,.
IDN,N,1995,6930845.123
IDN,N,1996,7037331.637
IDN,N,1997,7023200.338
IDN,N,1998,6617852.556
IDN,N,1999,6403549.208
IDN,N,2000,6254710.15
IDN,N,2001,6157708.555
IDN,N,2002,6133933.223
IDN,N,2003,5842932.863
IDN,N,2004,5696197.464
IDN,N,2005,5526894.393
IDN,N,2006,5783459.159
IDN,N,2007,6121682.24
IDN,N,2008,6375045.736
IDN,N,2009,6594229.084
IDN,N,2010,.
IDN,N,2011,.
IDN,O,1995,55964847.74
IDN,O,1996,60539413.75
IDN,O,1997,64891661.17
IDN,O,1998,65351067.65
IDN,O,1999,63932678.24
IDN,O,2000,65219241.84
IDN,O,2001,70534172.8
IDN,O,2002,77297410.23
IDN,O,2003,82980666.68
IDN,O,2004,92130091.5
IDN,O,2005,101116768.4
IDN,O,2006,110515689.9
IDN,O,2007,119462244.9
IDN,O,2008,127496550.1
IDN,O,2009,132643051.2
IDN,O,2010,.
IDN,O,2011,.
IDN,P,1995,NA
IDN,P,1996,NA
IDN,P,1997,NA
IDN,P,1998,NA
IDN,P,1999,NA
IDN,P,2000,NA
IDN,P,2001,NA
IDN,P,2002,NA
IDN,P,2003,NA
IDN,P,2004,NA
IDN,P,2005,NA
IDN,P,2006,NA
IDN,P,2007,NA
IDN,P,2008,NA
IDN,P,2009,NA
IDN,P,2010,.
IDN,P,2011,.
IND,AtB,1995,4127953.537
IND,AtB,1996,4215533.651
IND,AtB,1997,4329715.096
IND,AtB,1998,4450448.474
IND,AtB,1999,4694315.474
IND,AtB,2000,4893618.606
IND,AtB,2001,5172459.994
IND,AtB,2002,5419433.135
IND,AtB,2003,5633506.001
IND,AtB,2004,5887629.973
IND,AtB,2005,6183653.936
IND,AtB,2006,6489050.68
IND,AtB,2007,6860049.03
IND,AtB,2008,7356879.299
IND,AtB,2009,7846561.021
IND,AtB,2010,.
IND,AtB,2011,.
IND,C,1995,965481.7944
IND,C,1996,966999.737
IND,C,1997,973044.8639
IND,C,1998,978727.2567
IND,C,1999,994108.7358
IND,C,2000,984468.6424
IND,C,2001,989716.0412
IND,C,2002,989006.6451
IND,C,2003,1029914.237
IND,C,2004,1144445.925
IND,C,2005,1326546.575
IND,C,2006,1507748.608
IND,C,2007,1737023.947
IND,C,2008,1917381.742
IND,C,2009,2275025.792
IND,C,2010,.
IND,C,2011,.
IND,15t16,1995,1341554.688
IND,15t16,1996,1400301.453
IND,15t16,1997,1448462.346
IND,15t16,1998,1486922.814
IND,15t16,1999,1545628.822
IND,15t16,2000,1592450.436
IND,15t16,2001,1593850.332
IND,15t16,2002,1655660.959
IND,15t16,2003,1752890.127
IND,15t16,2004,1944807.227
IND,15t16,2005,2080264.996
IND,15t16,2006,2362697.07
IND,15t16,2007,2651451.719
IND,15t16,2008,2823202.287
IND,15t16,2009,3044666.197
IND,15t16,2010,.
IND,15t16,2011,.
IND,17t18,1995,713350.0425
IND,17t18,1996,816440.7299
IND,17t18,1997,900174.4653
IND,17t18,1998,948133.1042
IND,17t18,1999,1006848.281
IND,17t18,2000,1061126.558
IND,17t18,2001,1048649.052
IND,17t18,2002,1122931.487
IND,17t18,2003,1210902.811
IND,17t18,2004,1411363.4
IND,17t18,2005,1604176.672
IND,17t18,2006,1963353.481
IND,17t18,2007,2214889.45
IND,17t18,2008,2426076.71
IND,17t18,2009,2656232.68
IND,17t18,2010,.
IND,17t18,2011,.
IND,19,1995,77823.48725
IND,19,1996,89990.90495
IND,19,1997,97572.14387
IND,19,1998,116699.6534
IND,19,1999,137344.3743
IND,19,2000,135645.9494
IND,19,2001,139269.0836
IND,19,2002,121604.4018
IND,19,2003,131445.3102
IND,19,2004,155058.9433
IND,19,2005,180548.6552
IND,19,2006,192138.2791
IND,19,2007,271330.9746
IND,19,2008,255275.7271
IND,19,2009,275761.5228
IND,19,2010,.
IND,19,2011,.
IND,20,1995,72773.65337
IND,20,1996,82039.80835
IND,20,1997,92158.20107
IND,20,1998,103314.7872
IND,20,1999,131300.0697
IND,20,2000,152654.1546
IND,20,2001,163273.6318
IND,20,2002,186248.0801
IND,20,2003,219036.6307
IND,20,2004,264033.048
IND,20,2005,266938.1568
IND,20,2006,282349.8245
IND,20,2007,296566.5077
IND,20,2008,302185.4488
IND,20,2009,312342.4948
IND,20,2010,.
IND,20,2011,.
IND,21t22,1995,614445.9642
IND,21t22,1996,638973.1657
IND,21t22,1997,672328.1863
IND,21t22,1998,712888.5238
IND,21t22,1999,729008.1186
IND,21t22,2000,751003.5528
IND,21t22,2001,747826.0879
IND,21t22,2002,796371.5201
IND,21t22,2003,853214.6161
IND,21t22,2004,965388.3143
IND,21t22,2005,1053701.915
IND,21t22,2006,1197708.286
IND,21t22,2007,1350046.868
IND,21t22,2008,1436800.024
IND,21t22,2009,1549426.895
IND,21t22,2010,.
IND,21t22,2011,.
IND,23,1995,192266.219
IND,23,1996,218673.6239
IND,23,1997,340144.5579
IND,23,1998,539699.6991
IND,23,1999,592579.3857
IND,23,2000,628792.998
IND,23,2001,811930.7713
IND,23,2002,750146.0176
IND,23,2003,704848.4148
IND,23,2004,657910.6429
IND,23,2005,868063.988
IND,23,2006,920821.1938
IND,23,2007,980096.3406
IND,23,2008,1005359.431
IND,23,2009,1047364.792
IND,23,2010,.
IND,23,2011,.
IND,24,1995,809209.4909
IND,24,1996,972277.3584
IND,24,1997,1078819.389
IND,24,1998,1129659.961
IND,24,1999,1249213.383
IND,24,2000,1337349.75
IND,24,2001,1384437.871
IND,24,2002,1461082.657
IND,24,2003,1521497.197
IND,24,2004,1688301.419
IND,24,2005,1880052.394
IND,24,2006,2119628.948
IND,24,2007,2358407.319
IND,24,2008,2487338.188
IND,24,2009,2663772.251
IND,24,2010,.
IND,24,2011,.
IND,25,1995,225933.2599
IND,25,1996,284130.1241
IND,25,1997,323691.3
IND,25,1998,345568.9137
IND,25,1999,341073.2962
IND,25,2000,344847.0316
IND,25,2001,330565.6747
IND,25,2002,330119.6509
IND,25,2003,344709.5853
IND,25,2004,383338.1489
IND,25,2005,435378.3278
IND,25,2006,516916.3709
IND,25,2007,624180.4754
IND,25,2008,688943.2546
IND,25,2009,769359.7963
IND,25,2010,.
IND,25,2011,.
IND,26,1995,551798.6735
IND,26,1996,614512.5648
IND,26,1997,685236.4472
IND,26,1998,762004.2269
IND,26,1999,801331.4779
IND,26,2000,871621.7539
IND,26,2001,881035.2516
IND,26,2002,912291.1211
IND,26,2003,961325.067
IND,26,2004,1059917.348
IND,26,2005,1162262.134
IND,26,2006,1316611.016
IND,26,2007,1557013.331
IND,26,2008,1705410.242
IND,26,2009,1889376.771
IND,26,2010,.
IND,26,2011,.
IND,27t28,1995,1238724.979
IND,27t28,1996,1352420.711
IND,27t28,1997,1459984.825
IND,27t28,1998,1555157.867
IND,27t28,1999,1615047.965
IND,27t28,2000,1697232.544
IND,27t28,2001,1706947.802
IND,27t28,2002,1760022.207
IND,27t28,2003,1958698.555
IND,27t28,2004,2197181.022
IND,27t28,2005,2569752.696
IND,27t28,2006,3019345.351
IND,27t28,2007,3626421.754
IND,27t28,2008,3988165.154
IND,27t28,2009,4441519.262
IND,27t28,2010,.
IND,27t28,2011,.
IND,29,1995,425125.5256
IND,29,1996,453251.8084
IND,29,1997,481547.6661
IND,29,1998,511070.7291
IND,29,1999,534170.9632
IND,29,2000,553961.9219
IND,29,2001,555110.1924
IND,29,2002,566628.4325
IND,29,2003,615635.9842
IND,29,2004,725012.3585
IND,29,2005,810585.9672
IND,29,2006,914598.9865
IND,29,2007,1048057.085
IND,29,2008,1123938.577
IND,29,2009,1222278.729
IND,29,2010,.
IND,29,2011,.
IND,30t33,1995,405194.0679
IND,30t33,1996,428132.1822
IND,30t33,1997,459147.9244
IND,30t33,1998,496865.5297
IND,30t33,1999,533828.8709
IND,30t33,2000,547940.9014
IND,30t33,2001,555990.0641
IND,30t33,2002,606517.3249
IND,30t33,2003,667599.9904
IND,30t33,2004,733106.1282
IND,30t33,2005,833576.8
IND,30t33,2006,919488.555
IND,30t33,2007,1043859.1
IND,30t33,2008,1114769.925
IND,30t33,2009,1207196.512
IND,30t33,2010,.
IND,30t33,2011,.
IND,34t35,1995,254172.8661
IND,34t35,1996,324549.0156
IND,34t35,1997,407434.7648
IND,34t35,1998,497687.1902
IND,34t35,1999,558970.4163
IND,34t35,2000,565569.4684
IND,34t35,2001,551823.7121
IND,34t35,2002,558549.7413
IND,34t35,2003,584798.8808
IND,34t35,2004,713414.4116
IND,34t35,2005,823616.8581
IND,34t35,2006,985709.1461
IND,34t35,2007,1316929.085
IND,34t35,2008,1523498.113
IND,34t35,2009,1770767.305
IND,34t35,2010,.
IND,34t35,2011,.
IND,36t37,1995,158158.0316
IND,36t37,1996,175036.9489
IND,36t37,1997,190063.4268
IND,36t37,1998,204352.8005
IND,36t37,1999,214029.4
IND,36t37,2000,232150.4195
IND,36t37,2001,240299.544
IND,36t37,2002,268929.7259
IND,36t37,2003,324490.6285
IND,36t37,2004,421081.5747
IND,36t37,2005,476503.5242
IND,36t37,2006,560195.9403
IND,36t37,2007,644067.8598
IND,36t37,2008,695822.209
IND,36t37,2009,761497.0645
IND,36t37,2010,.
IND,36t37,2011,.
IND,E,1995,2420862.122
IND,E,1996,2533391.889
IND,E,1997,2651240.088
IND,E,1998,2809970.918
IND,E,1999,2957080.355
IND,E,2000,3099566.108
IND,E,2001,3256375.083
IND,E,2002,3375559.171
IND,E,2003,3565589.229
IND,E,2004,3715618.606
IND,E,2005,3929639.579
IND,E,2006,4224107.767
IND,E,2007,4554877.787
IND,E,2008,4944531.249
IND,E,2009,5332668.505
IND,E,2010,.
IND,E,2011,.
IND,F,1995,261178.8686
IND,F,1996,267904.2558
IND,F,1997,312450.7929
IND,F,1998,348589.2715
IND,F,1999,396982.9936
IND,F,2000,434352.608
IND,F,2001,513839.756
IND,F,2002,604864.6902
IND,F,2003,706441.4619
IND,F,2004,802011.3156
IND,F,2005,880035.4213
IND,F,2006,1015580.324
IND,F,2007,1184552.021
IND,F,2008,1302185.838
IND,F,2009,1415411.625
IND,F,2010,.
IND,F,2011,.
IND,50,1995,46933.83448
IND,50,1996,48590.05555
IND,50,1997,51188.46137
IND,50,1998,53059.44063
IND,50,1999,54606.47749
IND,50,2000,58482.8977
IND,50,2001,60646.53579
IND,50,2002,67330.47009
IND,50,2003,74931.76468
IND,50,2004,81095.49078
IND,50,2005,90950.39261
IND,50,2006,103024.13
IND,50,2007,114508.3095
IND,50,2008,129191.7262
IND,50,2009,138856.6354
IND,50,2010,.
IND,50,2011,.
IND,51,1995,315574.418
IND,51,1996,326723.7195
IND,51,1997,344212.1364
IND,51,1998,356839.579
IND,51,1999,367085.0544
IND,51,2000,394162.0347
IND,51,2001,408678.8037
IND,51,2002,455000.5271
IND,51,2003,505721.8408
IND,51,2004,551160.4186
IND,51,2005,623014.2848
IND,51,2006,710787.7818
IND,51,2007,794401.6844
IND,51,2008,900950.4261
IND,51,2009,971657.0028
IND,51,2010,.
IND,51,2011,.
IND,52,1995,644519.2718
